,SOC,SOC_pred,SOH,Voltage_pack,currents_pack,cycle_aging,calendar_aging,power_kW,pred_power_kW
0,0.6,0.6,1.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0
1,0.575,0.575,0.9999995603857862,361.22136623228323,-27.68385520575631,5.555555555555555e-10,4.390586582367405e-07,-10.0,-10.0
2,0.5571999921748635,0.5571999999999999,0.9999991209315722,358.86295424876135,-19.840443031811144,3.955557294474765e-10,4.390586582367405e-07,-7.119999999999998,-7.119999999999998
3,0.5406999704165776,0.5407,0.9999986815062468,357.2184612643054,-18.47608876831444,3.666671501841312e-10,4.390586582367405e-07,-6.6,-6.6
4,0.5241999269030874,0.5242,0.9999982420809209,355.6850677945325,-18.55574101247512,3.666676336331156e-10,4.390586582367405e-07,-6.6,-6.6
5,0.5096998631740209,0.5097,0.999997802700039,354.16668709716686,-16.376469643540325,3.2222363842369845e-10,4.390586582367405e-07,-5.799999999999998,-5.799999999999998
6,0.48469969836345905,0.48469999999999996,0.9999973630858215,352.86668368087777,-28.33931471139878,5.555592180124869e-10,4.390586582367405e-07,-10.0,-10.0
7,0.5096999290974839,0.5096999999999999,0.9999969234716026,350.7848414831659,28.507503225392075,5.555606829783288e-10,4.390586582367405e-07,10.0,10.0
8,0.534700236745665,0.5347,0.999996483857382,352.8666883344444,28.33931433766305,5.555623921818048e-10,4.390586582367405e-07,10.0,10.0
9,0.5597006322988025,0.5597,0.9999960442431595,355.1305717197578,28.15865711468863,5.555643456252774e-10,4.390586582367405e-07,10.0,10.0
10,0.5847011267478169,0.5847,0.9999956046289347,357.456117550788,27.9754619070946,5.555665433114315e-10,4.390586582367405e-07,10.0,10.0
11,0.5737008608400002,0.5737,0.9999951653258261,359.7833980097486,-12.22958042071963,2.4445035350704063e-10,4.390586582367405e-07,-4.4,-4.4
12,0.557200382203837,0.5572,0.9999947259004905,358.75886219471215,-18.396758088774202,3.6667730302584797e-10,4.390586582367405e-07,-6.6,-6.6
13,0.5406998165420487,0.5407000000000001,0.9999942864751531,357.2185117812919,-18.47608615547021,3.6667923692863154e-10,4.390586582367405e-07,-6.6,-6.6
14,0.5241991566033297,0.5242000000000001,0.9999938470498135,355.68505331056775,-18.55574176808938,3.6668133197153267e-10,4.390586582367405e-07,-6.6,-6.6
15,0.5076983951362474,0.5077000000000002,0.9999934076244718,354.1666241914317,-18.63529635257955,3.6668358815738476e-10,4.390586582367405e-07,-6.6,-6.6
16,0.49119752488923185,0.49120000000000014,0.9999929681991275,352.69478820648595,-18.71306359122045,3.6668600548923395e-10,4.390586582367405e-07,-6.6,-6.6
17,0.4746965386105666,0.4747000000000001,0.9999925287737808,351.3081452872073,-18.786925633632144,3.6668858397033866e-10,4.390586582367405e-07,-6.6,-6.6
18,0.44969485745573684,0.4497000000000001,0.9999920891595296,350.0004354922723,-28.57139302108323,5.555929145517726e-10,4.390586582367405e-07,-10.0,-10.0
19,0.4331936173548712,0.4332000000000001,0.9999916497341772,348.23100446482664,-18.952936169894194,3.6669422446368107e-10,4.390586582367405e-07,-6.6,-6.6
20,0.41669223946311373,0.41670000000000007,0.9999912103088217,347.177674776179,-19.01043897553302,3.666972864834997e-10,4.390586582367405e-07,-6.6,-6.6
21,0.40485781392383685,0.40486666666666676,0.9999907709871761,346.1809299047105,-13.673004271599321,2.629872342061531e-10,4.390586582367405e-07,-4.7333333333333325,-4.7333333333333325
22,0.3930232791634869,0.39303333333333346,0.9999903316655282,345.4971757141521,-13.700063751749642,2.629896613411101e-10,4.390586582367405e-07,-4.7333333333333325,-4.7333333333333325
23,0.4065247803426056,0.40653333333333347,0.9999898923068365,344.82227031339,15.660241419709468,3.000333595359705e-10,4.390586582367405e-07,5.400000000000005,5.400000000000005
24,0.41182542327168004,0.4118333333333335,0.9999894531303862,345.5944928786642,6.134357009977926,1.1779206509054305e-10,4.390586582367405e-07,2.12,2.12
25,0.43682871966250036,0.4368333333333335,0.9999890135160991,345.90271265469426,28.909862901198874,5.556288086848963e-10,4.390586582367405e-07,10.0,10.0
26,0.41182514857034874,0.4118333333333335,0.999988573901806,347.3978965310756,-28.785436238545202,5.556349131589244e-10,4.390586582367405e-07,-10.0,-10.0
27,0.43682900535902325,0.4368333333333335,0.9999881342875064,345.90269678875904,28.909864227242345,5.556412619705444e-10,4.390586582367405e-07,10.0,10.0
