,Control_current,battery_voltage,station_net_grid_load_kW,station_total_load_kW,station_solar_load_ev,station_solar_grid,station_solar_battery,battery_power,average_cost_per_interval
0,0.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.0,358.0402722844122,-7.526636267921752,12.010000000000003,0.0,0.0,0.0,-11.820086834497783,9556.908675190834
2,-7.119999999999998,356.2335761672183,-12.406636267921758,7.129999999999998,0.0,0.0,0.0,-7.054807124993972,9556.908675190834
3,-6.6,354.524226484595,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.5431669542998945,9556.908675190834
4,-6.6,352.7997144097044,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.5424153464682,9556.908675190834
5,-5.799999999999998,351.3554620836362,-13.726636267921759,5.809999999999998,0.0,0.0,0.0,-5.754923991860398,9556.908675190834
6,-11.88,348.248800278123,-7.646636267921755,11.89,0.0,0.0,0.0,-11.689908795103232,9556.908675190834
7,0.0,349.03595432609524,-19.526636267921756,0.01,0.0,0.0,0.0,0.0,9556.908675190834
8,0.0,349.0384034202921,-19.526636267921756,0.01,0.0,0.0,0.0,0.0,9556.908675190834
9,0.0,349.0384096447997,-19.526636267921756,0.01,0.0,0.0,0.0,0.0,9556.908675190834
10,0.0,349.0384096606196,-19.526636267921756,0.01,0.0,0.0,0.0,0.0,9556.908675190834
11,-4.4,347.76968307085724,-15.126636267921755,4.41,0.0,0.0,0.0,-4.3732202988337,9556.908675190834
12,-6.6,346.2632044215061,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.5394278320210235,9556.908675190834
13,-6.6,345.06503376091956,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.5388305126994375,9556.908675190834
14,-6.6,343.9379637333515,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.538267574608303,9556.908675190834
15,-6.6,342.8403023677052,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.537716579141336,9556.908675190834
16,-6.6,341.73688367305556,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.537165133608256,9556.908675190834
17,-6.6,340.5319326950343,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.536578078520815,9556.908675190834
18,-20.125559999999997,335.0404015605439,25.59336373207825,45.13,0.0,0.0,0.0,-19.537226652892187,9556.908675190834
19,-6.6,333.8118982036166,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.533440981018072,9556.908675190834
20,-6.6,331.65590604887734,-12.926636267921756,6.609999999999999,0.0,0.0,0.0,-6.532522435918566,9556.908675190834
21,-4.7333333333333325,330.502242509629,-14.793302934588423,6.609999999999999,1.866666666666667,0.0,0.0,-4.6981359166844685,9556.908675190834
22,-4.7333333333333325,329.6506144681995,-14.793302934588423,6.609999999999999,1.866666666666667,0.0,0.0,-4.697920703123842,9556.908675190834
23,5.400000000000005,332.0127009785551,-24.926636267921758,4.209999999999995,4.199999999999995,0.0,5.400000000000005,5.446827981765022,9556.908675190834
24,2.12,331.96681512076486,-21.646636267921757,7.489999999999999,7.4799999999999995,0.0,2.12,2.127150593456748,9556.908675190834
25,12.160000000000002,335.5754168431799,-31.686636267921756,8.649999999999999,8.639999999999999,0.0,12.160000000000002,12.396722725159744,9556.908675190834
26,-17.388879999999983,329.6323126070139,20.513363732078243,60.85,20.8,0.0,0.0,-16.929738312561415,9556.908675190834
27,20.125559999999997,337.32660090166456,-46.52663626792176,6.609999999999999,6.6,6.874440000000003,20.125559999999997,20.78322383809059,9556.908675190834
