,Control_current,battery_voltage,station_net_grid_load_kW,station_total_load_kW,station_solar_load_ev,station_solar_grid,station_solar_battery,battery_power,average_cost_per_interval
0,0.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-33.22062624690758,360.413328491893,-18.017752017748553,12.010000000000003,0.0,0.0,0.0,-11.973156480233104,7888.495914261601
2,-19.71090490649849,359.9552073271732,-22.89775201774856,7.129999999999998,0.0,0.0,0.0,-7.09504286222486,7888.495914261601
3,-18.271344435799165,359.52279369425423,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.5689647961084825,7888.495914261601
4,-18.271344435799165,359.1019964383686,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.561276264508558,7888.495914261601
5,-16.056636019338658,358.7360515147096,-24.21775201774856,5.809999999999998,0.0,0.0,0.0,-5.760094206186414,7888.495914261601
6,-32.8884199844385,357.93477931429965,-18.137752017748554,11.89,0.0,0.0,0.0,-11.771909349125997,7888.495914261601
7,0.0,357.98352788292556,-30.017752017748556,0.01,0.0,0.0,0.0,0.0,7888.495914261601
8,0.0,357.98413359109986,-30.017752017748556,0.01,0.0,0.0,0.0,0.0,7888.495914261601
9,0.0,357.9841351305405,-30.017752017748556,0.01,0.0,0.0,0.0,0.0,7888.495914261601
10,0.0,357.9841351344531,-30.017752017748556,0.01,0.0,0.0,0.0,0.0,7888.495914261601
11,-12.180896290532777,357.6839638787438,-25.617752017748558,4.41,0.0,0.0,0.0,-4.356911268793651,7888.495914261601
12,-18.271344435799165,357.25130656200804,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.527461672333728,7888.495914261601
13,-18.271344435799165,356.82177583365205,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.5196135684501755,7888.495914261601
14,-18.271344435799165,356.40040938437056,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.511914636921663,7888.495914261601
15,-18.271344435799165,355.96764397715106,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.504007431106457,7888.495914261601
16,-18.271344435799165,355.5439374084036,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.496265742449162,7888.495914261601
17,-18.271344435799165,355.1131685290918,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.488395015883033,7888.495914261601
18,-124.90955468837248,352.03718865564264,15.102247982251448,45.13,0.0,0.0,0.0,-43.97280846872289,7888.495914261601
19,-18.271344435799165,351.88311538078955,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.429377602264465,7888.495914261601
20,-18.271344435799165,351.4944682033662,-23.417752017748555,6.609999999999999,0.0,0.0,0.0,-6.4222764958217615,7888.495914261601
21,-13.103691464057984,351.24058701216387,-25.284418684415222,6.609999999999999,1.866666666666667,0.0,0.0,-4.602548281862007,7888.495914261601
22,-13.103691464057984,350.9772547168807,-25.284418684415222,6.609999999999999,1.866666666666667,0.0,0.0,-4.599097656712094,7888.495914261601
23,14.94928181110842,351.4177828309283,-35.41775201774856,4.209999999999995,4.199999999999995,0.0,5.400000000000005,5.253443468974445,7888.495914261601
24,5.868977303620338,351.49236211616363,-32.137752017748554,7.489999999999999,7.4799999999999995,0.0,2.12,2.0629006956556655,7888.495914261601
25,33.663567930199676,352.319790741622,-42.17775201774856,8.649999999999999,8.639999999999999,0.0,12.160000000000002,11.860341208784327,7888.495914261601
26,-110.84615624384828,349.37238545740865,10.022247982251447,60.85,20.8,0.0,0.0,-38.726586025697905,7888.495914261601
27,74.74640905554203,351.83082613548436,-57.017752017748556,6.609999999999999,6.6,0.0,27.0,26.298090848672203,7888.495914261601
28,2.3254438372835393,351.4648958402823,-30.85775201774856,32.769999999999996,32.76,0.0,0.8400000000000034,0.8173118760532855,7888.495914261601
29,-369.78248193502225,342.1360467626904,103.55558131558476,180.64999999999998,47.06666666666667,0.0,0.0,-126.51591653134449,7888.495914261601
30,-264.6945675739713,338.3992212079962,65.59558131558478,142.69,47.06666666666667,0.0,0.0,-89.57243552501922,7888.495914261601
31,-17.200902034509934,340.52406078610784,-23.804418684415218,66.89000000000001,60.66666666666667,0.0,0.0,-5.8573210099753465,7888.495914261601
32,348.89039920641153,349.7996861243013,-6.044418684415227,84.65,0.0,0.0,60.66666666666668,122.04175213418492,7888.495914261601
33,291.6032748339665,353.736769484001,14.64891464891808,118.80999999999999,74.13333333333334,0.0,0.0,103.1508004107226,7888.495914261601
34,-470.58862669091627,339.3498803795444,289.96891464891814,394.13,74.13333333333334,0.0,0.0,-159.69419417553652,7888.495914261601
35,186.81065492844368,348.4924564913683,52.50224798225139,162.52999999999994,80.0,0.0,0.0,65.10210403477467,7888.495914261601
36,286.8047399316354,353.7262426308829,16.382247982251414,126.40999999999997,80.0,0.0,0.0,101.45036302474493,7888.495914261601
37,267.5367767084291,358.0603407864089,23.342247982251394,133.36999999999995,0.0,0.0,80.0,95.7943094411175,7888.495914261601
38,303.96873015920437,364.8114247049856,10.182247982251397,120.20999999999997,80.0,0.0,0.0,110.89126551514467,7888.495914261601
39,283.4826773069447,371.516342346849,17.582247982251403,127.60999999999996,80.0,0.0,0.0,105.31844739176819,7888.495914261601
40,256.57397004694957,377.746084710605,27.3022479822514,137.32999999999996,80.0,0.0,0.0,96.91981262389123,7888.495914261601
41,215.60186434243036,382.83001736055724,42.102247982251356,152.1299999999999,80.0,0.0,0.0,82.53886546918112,7888.495914261601
42,146.94590343215467,387.1409954307614,66.90224798225137,176.92999999999992,80.0,0.0,0.0,56.88878332919689,7888.495914261601
