,Control_current,battery_voltage,station_net_grid_load_kW,station_total_load_kW,station_solar_load_ev,station_solar_grid,station_solar_battery,battery_power,average_cost_per_interval
0,0.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.0,360.4164877276671,-20.354772176748387,12.010000000000003,0.0,0.0,0.0,-11.926448821723866,7714.044511235669
2,-7.119999999999998,359.9585561635501,-25.234772176748393,7.129999999999998,0.0,0.0,0.0,-7.093895755506544,7714.044511235669
3,-6.6,359.52551804198146,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.577494472478009,7714.044511235669
4,-6.6,359.1040423615972,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.577428274585515,7714.044511235669
5,-5.799999999999998,358.73633751890566,-26.554772176748394,5.809999999999998,0.0,0.0,0.0,-5.782509945872427,7714.044511235669
6,-11.88,357.93247457935973,-20.474772176748388,11.89,0.0,0.0,0.0,-11.806637472551525,7714.044511235669
7,0.0,357.98212904122096,-32.35477217674839,0.01,0.0,0.0,0.0,0.0,7714.044511235669
8,0.0,357.9827365408972,-32.35477217674839,0.01,0.0,0.0,0.0,0.0,7714.044511235669
9,0.0,357.982738084891,-32.35477217674839,0.01,0.0,0.0,0.0,0.0,7714.044511235669
10,0.0,357.98273808881515,-32.35477217674839,0.01,0.0,0.0,0.0,0.0,7714.044511235669
11,-4.4,357.6802918183639,-27.954772176748392,4.41,0.0,0.0,0.0,-4.389849871423735,7714.044511235669
12,-6.6,357.24278565247926,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.577135291069333,7714.044511235669
13,-6.6,356.8052534203974,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.577063756606292,7714.044511235669
14,-6.6,356.3807157055132,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.576995805914098,7714.044511235669
15,-6.6,355.9452426248176,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.576926313328597,7714.044511235669
16,-6.6,355.52106118085317,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.576858131486785,7714.044511235669
17,-6.6,355.08292741812096,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.576787997405317,7714.044511235669
18,-45.120000000000005,351.9979770933536,12.765227823251614,45.13,0.0,0.0,0.0,-44.05122882385829,7714.044511235669
19,-6.6,351.83405031017935,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.5762226968906194,7714.044511235669
20,-6.6,351.4417335895976,-25.75477217674839,6.609999999999999,0.0,0.0,0.0,-6.576193778226235,7714.044511235669
21,-4.7333333333333325,351.1790956107226,-27.621438843415056,6.609999999999999,1.866666666666667,0.0,0.0,-4.721042962033595,7714.044511235669
22,-4.7333333333333325,350.90681018185165,-27.621438843415056,6.609999999999999,1.866666666666667,0.0,0.0,-4.721020686841359,7714.044511235669
23,5.400000000000005,351.36558337554646,-37.754772176748396,4.209999999999995,4.199999999999995,0.0,5.400000000000005,5.416125199825803,7714.044511235669
24,2.12,351.4422274409042,-34.47477217674839,7.489999999999999,7.4799999999999995,0.0,2.12,2.122478299436553,7714.044511235669
25,12.160000000000002,352.2799816797892,-44.514772176748394,8.649999999999999,8.639999999999999,0.0,12.160000000000002,12.241806790747868,7714.044511235669
26,-40.040000000000006,349.3145506089846,7.685227823251612,60.85,20.8,0.0,0.0,-39.179077302857515,7714.044511235669
27,27.0,351.8634438597426,-59.35477217674839,6.609999999999999,6.6,0.0,27.0,27.410449672272428,7714.044511235669
28,0.8400000000000034,351.47886385670046,-33.194772176748394,32.769999999999996,32.76,0.0,0.8400000000000034,0.8403916458528339,7714.044511235669
29,-133.57333333333332,342.30942081617127,101.21856115658494,180.64999999999998,47.06666666666667,0.0,0.0,-124.35097043183647,7714.044511235669
30,-95.61333333333334,338.4236401975738,63.25856115658495,142.69,47.06666666666667,0.0,0.0,-90.59552952566169,7714.044511235669
