,50.0,100.0,200.0,400.0,800.0
0.1,0.1432221033400228,0.13313275150877316,0.15331145786898775,0.15443105402713478,0.08090713567677985
0.2,0.15331145786898775,0.15331145786898775,0.15443105402713478,0.08102404991109088,0.15733511268035627
0.5,0.15443105402713478,0.15443105402713478,0.1558830833537455,0.15878714200696703,0.08381128560464304
1.0,0.08031441928381226,0.08123061673906126,0.15878714200696703,0.08392786137094817,0.15878714200696703
2.0,0.1558830833537455,0.15878714200696703,0.08415327835376477,0.08392824729825582,0.08381127361725443
