,50.0,100.0,200.0,400.0,800.0
0.1,0.005951226408562668,0.006103698360444677,0.006198124228736197,0.0064271094427347415,0.006825717394806615
0.2,0.004740597672552347,0.004801379370110762,0.004991381447079831,0.0053339923191610674,0.006019465621417652
0.5,0.003367698486539833,0.0035532256361536035,0.0038103487402847205,0.0048812240730759975,0.0060808503795911385
1.0,0.002885547697606163,0.002979459076688207,0.0039403817975411605,0.004846528781798381,0.006112946501176274
2.0,0.002634407241374935,0.0031490875797892492,0.0038336399049077037,0.0048666390133453715,0.006030554865844953
