,SOC,SOC_pred,SOH,Voltage_pack,currents_pack,cycle_aging,calendar_aging,power_kW,pred_power_kW
0,0.6,0.6,1.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0
1,0.534753671923462,0.54,0.9999998905814821,354.8790359257712,-32.910247881805766,1.0759983428528386e-07,1.8186835798164854e-09,-11.679157040373385,-12.0
2,0.49523488402078497,0.5043999999999995,0.9999998132084852,351.19745034771154,-19.9332744370407,7.570898638193116e-08,1.6640104903237687e-09,-7.000515159369909,-7.119999999999998
3,0.49523488402078497,0.5043999999999995,0.9999998115944959,351.63730673677605,0.0,0.0,1.613989293544541e-09,0.0,0.0
4,0.49523488402078497,0.5044000000000005,0.9999998099736744,351.6402239715989,0.0,0.0,1.620821470224909e-09,0.0,0.0
5,0.49523488402078497,0.5044000000000002,0.9999998083528079,351.6402313859116,0.0,0.0,1.6208665987478032e-09,0.0,0.0
6,0.428908708528559,0.44500000000000006,0.9999997020854189,344.95508653195947,-33.45491650673674,1.0474967678283844e-07,1.5177122154330003e-09,-11.54044361850085,-11.88
7,0.428908708528559,0.44500000000000006,0.9999997006407744,346.90492564492837,0.0,0.0,1.4446445264096145e-09,0.0,0.0
8,0.5201835748564548,0.5237847500000001,0.9999995699782666,356.28009361319664,46.039028793578524,1.2904311386387613e-07,1.61939398100928e-09,16.40278948843681,15.756950000000014
9,0.5201835748564548,0.5237847500000001,0.9999995682523407,353.8089468821333,0.0,0.0,1.7259258301367647e-09,0.0,0.0
10,0.5201835748564548,0.5237847500000001,0.9999995665646492,353.80223725630617,0.0,0.0,1.6876915011127852e-09,0.0,0.0
11,0.5201835748564548,0.5237847500000006,0.9999995648770614,353.80222020342325,0.0,0.0,1.687587705730812e-09,0.0,0.0
12,0.48339892476533425,0.49078474999999977,0.999999490911451,350.1233449354329,-18.554169432612976,7.233478956196586e-08,1.6308209044394817e-09,-6.496247864245219,-6.6
13,0.4462902334337553,0.4577847499999989,0.9999994162967193,346.9228792216393,-18.717614378720416,7.309006182832078e-08,1.524669881667623e-09,-6.493568672426042,-6.6
14,0.4089000763859739,0.4247847499999982,0.999999339766416,344.18590625783963,-18.85958420649331,7.509725054728546e-08,1.43305279364413e-09,-6.491203081757939,-6.6
15,0.3712666258328763,0.3917847499999973,0.9999992605908864,341.8494136553014,-18.98229992622227,7.7820762387349e-08,1.3547671613007668e-09,-6.489088099608155,-6.6
16,0.3712666258328763,0.3917847499999973,0.9999992592457928,343.5589930458162,0.0,0.0,1.3450936360573336e-09,0.0,0.0
17,0.33339785602705585,0.3587847499999973,0.9999991780536258,339.6213941307846,-19.100993340904182,7.988145262578077e-08,1.3107143907329056e-09,-6.487105987720712,-6.6
18,0.1902751472251347,0.23299999999999887,0.9999989514040085,325.89954024892717,-72.1910349824808,2.2561139547773325e-07,1.0382218684193774e-09,-23.52702511088471,-25.15694999999969
19,0.1902751472251347,0.23299999999999937,0.9999989505344102,328.69338578863875,0.0,0.0,8.695982654536501e-10,0.0,0.0
20,0.15071549950308005,0.2,0.9999988305803441,324.46310742710983,-19.953865370087303,1.1910663255289983e-07,8.474335241531779e-10,-6.4742931631607235,-6.6
21,0.15071549950308005,0.2,0.999998829847864,321.2435857543044,0.0,0.0,7.324800867258987e-10,0.0,0.0
22,0.15071549950308005,0.2,0.9999988291650176,321.2464938679923,0.0,0.0,6.828464343068228e-10,0.0,0.0
23,0.18422110270711597,0.22699999999999954,0.9999987073901279,324.85397577545365,16.900206468739608,1.2103633353138974e-07,7.385562173173071e-10,5.490099262796101,5.399999999999988
