,Control_current,battery_voltage,station_net_grid_load_kW,station_total_load_kW,station_solar_load_ev,station_solar_grid,station_solar_battery,battery_power,average_cost_per_interval
0,0.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.0,361.22136623228323,12.000000000000004,12.010000000000003,0.0,0.0,0.0,-12.0,7714.524112149732
2,-7.119999999999998,360.5151306101495,7.119999999999998,7.129999999999998,0.0,0.0,0.0,-7.119999999999998,7714.524112149732
3,-6.6,360.0890297392348,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
4,-6.6,359.7152629143192,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
5,-5.799999999999998,359.31820449844906,5.799999999999998,5.809999999999998,0.0,0.0,0.0,-5.799999999999998,7714.524112149732
6,-11.88,358.9996435123597,11.88,11.89,0.0,0.0,0.0,-11.88,7714.524112149732
7,0.0,358.2958096187432,0.0,0.01,0.0,0.0,0.0,0.0,7714.524112149732
8,0.0,358.2958096187432,0.0,0.01,0.0,0.0,0.0,0.0,7714.524112149732
9,0.0,358.2958096187432,0.0,0.01,0.0,0.0,0.0,0.0,7714.524112149732
10,27.73333333333241,358.2958096187432,0.0,0.01,0.0,0.0,0.0,27.73333333333241,7714.524112149732
11,-4.4,359.9142530166218,4.4,4.41,0.0,0.0,0.0,-4.4,7714.524112149732
12,-6.6,359.65931038961554,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
13,-6.6,359.26800629903096,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
14,-6.6,358.87889886883937,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
15,-6.6,358.50461870604806,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
16,-6.6,358.11958481080705,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
17,-6.6,357.73570979991695,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
18,-45.120000000000005,357.3501327492072,45.120000000000005,45.13,0.0,0.0,0.0,-45.120000000000005,7714.524112149732
19,-6.6,354.73620586862364,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
20,-6.6,354.3620407485947,6.6,6.609999999999999,0.0,0.0,0.0,-6.6,7714.524112149732
