,SOC,SOC_pred,SOH,Voltage_pack,currents_pack,cycle_aging,calendar_aging,power_kW,pred_power_kW
0,0.6,0.6,1.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0
1,0.5916873620641308,0.5916873620641308,0.9999994652819774,360.413328491893,-33.22062624690758,5.044029591350027e-07,3.031506354749722e-08,-11.973156480233104,-12.000000000000004
2,0.5867551942515293,0.5867551968888484,0.9999990543197773,359.9552073271732,-19.71090490649849,3.809581927299212e-07,3.0004007348089004e-08,-7.09504286222486,-7.119999999999999
3,0.5821832390631937,0.5821832460241155,0.9999986609077267,359.5227934512747,-18.271344435799165,3.6362682023992096e-07,2.9785230349359496e-08,-6.568964791668921,-6.6000000000000005
4,0.5776112820761934,0.5776112951593875,0.9999982702888313,359.10199569582204,-18.271344435799165,3.6104327288395196e-07,2.9575622561373446e-08,-6.5612762509412335,-6.6000000000000005
5,0.5735935001242543,0.5735935201570507,0.9999979050370783,358.7360501482608,-16.056636019338658,3.3586940892522094e-07,2.9382343992026636e-08,-5.760094184245843,-5.799999999999999
6,0.5653639713271861,0.5653640086005401,0.999997394448998,357.9347765729803,-32.8884199844385,4.814924860575195e-07,2.909559424619106e-08,-11.771909258968336,-11.880000000000003
7,0.5653639713271861,0.5653640086005401,0.9999973655382758,357.98352584227064,0.0,0.0,2.8910722229227872e-08,0.0,0.0
8,0.5653639713271861,0.5653640086005401,0.9999973366154286,357.98413155044494,0.0,0.0,2.8922847225269105e-08,0.0,0.0
9,0.5653639713271861,0.5653640086005401,0.9999973076924321,357.9841330898856,0.0,0.0,2.8922996407282874e-08,0.0,0.0
10,0.5653639713271861,0.5653640086005401,0.9999972787694353,357.98413309379816,0.0,0.0,2.8922996786437156e-08,0.0,0.0
11,0.5623159957897899,0.5623160413573874,0.9999969627285662,357.68396183433293,-12.180896290532777,2.8719161517375896e-07,2.8849253965100155e-08,-4.3569112438908935,-4.4
12,0.5577440310387639,0.5577440904926588,0.9999965826954035,357.2513019622453,-18.271344435799165,3.513639427703662e-07,2.8669219953832774e-08,-6.527461588289878,-6.6000000000000005
13,0.5531720645502338,0.5531721396279302,0.9999962047865215,356.8217673555482,-18.271344435799165,3.494514766486015e-07,2.8457405357229513e-08,-6.519613413543819,-6.6000000000000005
14,0.5486000963339104,0.5486001887632016,0.9999958288442878,356.40040349540124,-18.271344435799165,3.476938678611932e-07,2.824836584243352e-08,-6.511914529322277,-6.6000000000000005
15,0.5440281263987838,0.544028237898473,0.9999954547464671,355.96763494082603,-18.271344435799165,3.460592888782063e-07,2.8038531846366686e-08,-6.50400726600065,-6.6000000000000005
16,0.5394561547532856,0.5394562870337444,0.9999950823676844,355.5439225737616,-18.271344435799165,3.445506618252407e-07,2.782812089456935e-08,-6.496265471400308,-6.6000000000000005
17,0.5348841814052736,0.5348843361690158,0.9999947115737094,355.11315886778107,-18.271344435799165,3.4317577254166465e-07,2.7618202472249758e-08,-6.4883948393578965,-6.6000000000000005
18,0.5098840491939172,0.5098843361690152,0.999993848129544,352.659788052525,-99.91,8.365345059123438e-07,2.690965955624037e-08,-35.234239424327775,-36.08962670026742
19,0.5053120702029666,0.5053123853042866,0.9999934844822714,352.42413607166736,-18.271344435799165,3.3739822289828887e-07,2.624904957458208e-08,-6.4392627776543865,-6.6000000000000005
20,0.5007400895494176,0.500740434439558,0.9999931212935482,352.03167441628057,-18.271344435799165,3.3709398179660563e-07,2.6094741422818383e-08,-6.432091975570971,-6.6000000000000005
21,0.49746119314237003,0.49746156058707586,0.9999928110668851,351.77315085963966,-13.10369146405803,2.842918486837443e-07,2.5934814430158106e-08,-4.609526834204258,-4.733333333333349
22,0.49418229571811395,0.4941826867345932,0.9999925010898881,351.500827880752,-13.103691464058315,2.8417259515018077e-07,2.5804401805688842e-08,-4.605958397910441,-4.733333333333452
23,0.4979230108405415,0.49792337380573337,0.9999921713175629,351.9284509381426,14.94928181110842,3.039297710157251e-07,2.584255424610683e-08,5.261077590421137,5.39999999999999
24,0.49939158837290554,0.4993919398410689,0.9999919559789038,352.0137950492619,5.86897730362022,1.8937008466819792e-07,2.5968574461432e-08,2.0659609737053377,2.1199999999999575
25,0.50781512924041,0.5078154129494316,0.9999914673163511,352.83602791978655,33.66356793026589,4.624710144579628e-07,2.6191538139562137e-08,11.877719594122928,12.16000000002392
26,0.48281491592149844,0.4828154129494304,0.99999061166678,350.1923171010532,-99.91000000000031,8.299055139052568e-07,2.5744057175214764e-08,-34.987714401566336,-36.08962670026753
27,0.5015185268729361,0.5015188483051347,0.9999898796440263,352.51922540647763,74.74640905554196,7.063565251959981e-07,2.566622856669244e-08,26.349546222175377,26.999999999999975
28,0.5021004174173863,0.5021007329606438,0.999989734446815,352.21616846821115,2.325443837283501,1.190337848120274e-07,2.616342643964076e-08,0.8190589183560091,0.8399999999999896
29,0.47710016077592204,0.4771007329606415,0.9999888792693046,349.69492359788836,-99.91000000000031,8.297079279149084e-07,2.546958257611308e-08,-34.93801981666513,-36.08962670026753
30,0.45209988275456275,0.45210073296063896,0.999988020617092,347.65222243092904,-99.91000000000031,8.343038507417768e-07,2.434836176967896e-08,-34.73393354307423,-36.08962670026753
31,0.44779573199558714,0.44779663376273066,0.9999876667637193,347.94405391511896,-17.20090203450978,3.299351456797445e-07,2.3918227078856748e-08,-5.984951584884151,-6.213333333333283
32,0.44349158018509777,0.4434925350363596,0.9999873129213994,347.6649351774447,-17.200900150057507,3.2992096972375027e-07,2.3921350208662366e-08,-5.980149835663442,-6.213332652628858
