,50.0,100.0,200.0,400.0,800.0
0.1,0.3040641322033978,0.27951764820655267,0.31069307657979817,0.31692157938800664,0.3290690760478137
0.2,0.2656973555783022,0.22967096485552269,0.28358993390371895,0.2913106248020906,0.31217631393717643
0.5,0.2565931098711182,0.17890129360742704,0.17590276311352934,0.2834776101036749,0.3167351547248074
1.0,0.16159482457876642,0.25410999987974836,0.2747704888198059,0.20315590485296994,0.23143141228500785
2.0,0.24561928215878498,0.2563426153707118,0.18155570969551713,0.28371131993316956,0.3130222622526299
