,50.0,100.0,200.0,400.0,800.0
0.1,0.0005272245758188319,0.0005260332074743342,0.0005618412611087775,0.0006009802250862653,0.0006681859475505177
0.2,0.0002861829624653112,0.0003661600794359289,0.00039154859226672,0.000430943828727949,0.0005529209822567186
0.5,0.00022195866293792265,0.00025089910072061464,0.00022294573170643717,0.0003634937722458961,0.0005815808882285048
1.0,0.0001421625727266484,0.00019723112529002385,0.00030879349620816025,0.0003759133859826184,0.0005626727128800916
2.0,0.0001438817652697504,0.0001930056603882785,0.00024019879697579415,0.00036496343792777303,0.0005582348732577121
