,50.0,100.0,200.0,400.0,800.0
0.1,0.08375267433441001,0.08356322158875353,0.08926202255266337,0.09549052536087185,0.10618599269406818
0.2,0.045385897709314456,0.0581163270666522,0.06215887987658417,0.06842754144834505,0.08784120125682016
0.5,0.03516205584398345,0.03976632637342833,0.03531576655291986,0.05769046809670785,0.09240004204445114
1.0,0.0224598573447677,0.03122691652600287,0.04898334681283892,0.059664849639138956,0.08939238639778761
2.0,0.02273619880503948,0.03055547336374477,0.038064654481686146,0.05792417792620253,0.08868714957227364
