,50.0,100.0,200.0,400.0,800.0
0.1,0.15331145786898775,0.12895442661779913,0.15443105402713478,0.15443105402713478,0.1558830833537455
0.2,0.15331145786898775,0.10455463778887049,0.15443105402713478,0.1558830833537455,0.15733511268035627
0.5,0.15443105402713478,0.07213496723399872,0.07358699656060948,0.15878714200696703,0.15733511268035627
1.0,0.07213496723399872,0.1558830833537455,0.15878714200696703,0.07649105521383098,0.07503902588722022
2.0,0.1558830833537455,0.15878714200696703,0.07649105521383098,0.15878714200696703,0.15733511268035627
