,50.0,100.0,200.0,400.0,800.0
0.1,0.011859628169074083,0.012150900971874516,0.012337385065555992,0.012786608943695491,0.013563470953982389
0.2,0.009505699053729262,0.00962361402254365,0.01000206732225796,0.010679698941284869,0.012015719847658719
0.5,0.006844154122525226,0.007211288902581403,0.007714571698610649,0.009805765437522478,0.012131565030454067
1.0,0.005955623818840985,0.006132048200682994,0.007988884267474412,0.009749881572640902,0.012197572531026522
2.0,0.005570853839636842,0.0064975444738751805,0.007780981832878716,0.00978853021128219,0.012034871001939274
