,50.0,100.0,200.0,400.0,800.0
0.1,0.01264325613548335,0.012802375794894834,0.0134269565161113,0.014091735388418703,0.015540806584602782
0.2,0.009898363453774081,0.01010515121614667,0.011146549136520188,0.012217135189431481,0.013960074796096913
0.5,0.0074217697708219175,0.007871839770543626,0.009301684300323474,0.011223916049139361,0.014008907973723773
1.0,0.006461089486972847,0.0071860491487472445,0.009684808052440567,0.011327711235625187,0.013940660598598572
2.0,0.005949065942109404,0.0075538963349614805,0.009232170225664187,0.01144276550471851,0.01397388490092177
