,50.0,100.0,200.0,400.0,800.0
0.1,0.2329547140044711,0.23311383366388258,0.2348580105432461,0.2355227894155535,0.2384238899383483
0.2,0.206357933670878,0.1828402733316788,0.23257760316365497,0.235100218543177,0.23829518747645317
0.5,0.16998246347498874,0.1507693164197295,0.23218476765406898,0.2370110580561064,0.23834402065408006
1.0,0.15119669809726144,0.23006913250249275,0.2354719500594076,0.2371148532425922,0.15716942854183413
2.0,0.1530822452411465,0.15476214504269217,0.23501931223263123,0.15654290329259982,0.15722519019958364
