3.152000000000000668e+01 2.639999999999999858e+01 2.639999999999999858e+01 2.320000000000000639e+01 1.412000000000001698e+01 6.599999999999999645e+00 6.599999999999999645e+00 4.600000000000003197e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.719999999999999751e+00 8.800000000000000711e+00 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 9.159999999999998366e+00 7.919999999999999929e+00 1.319999999999999929e+01 1.319999999999999929e+01 1.363999999999999879e+01 2.244000000000000128e+01 2.639999999999999858e+01 3.784000000000000341e+01 3.960000000000000142e+01 3.960000000000000142e+01 3.924000000000000909e+01 4.312000000000000455e+01 4.996000000000000085e+01 7.143999999999999773e+01 5.836000000000000654e+01 9.608000000000001251e+01 4.664000000000000767e+01 4.928000000000000114e+01 8.148000000000000398e+01 5.015999999999999659e+01 6.279999999999999716e+01 6.807999999999999829e+01 5.572000000000002728e+01 5.744000000000001194e+01 6.423999999999999488e+01 6.200000000000000711e+01 6.648000000000000398e+01 6.620000000000000284e+01 6.636000000000002785e+01 6.348000000000000398e+01 7.040000000000000568e+01 7.264000000000000057e+01 6.116000000000000369e+01 9.200000000000000000e+01 1.225599999999999881e+02 8.215999999999999659e+01 7.283999999999998920e+01 9.051999999999999602e+01 7.528000000000000114e+01 6.835999999999999943e+01 5.912000000000001876e+01 5.939999999999999858e+01 7.064000000000001478e+01 6.380000000000000426e+01 8.940000000000000568e+01 1.964000000000000341e+02 3.708000000000000540e+01 5.464000000000000057e+01 3.960000000000000142e+01 3.304000000000001336e+01 6.448000000000000398e+01 1.473600000000000136e+02 3.300000000000000000e+01 3.679999999999999005e+01 4.708000000000000540e+01 4.779999999999999716e+01 5.576000000000000512e+01 9.000000000000000000e+01 1.888000000000000114e+02 8.044000000000001194e+01 1.641999999999999886e+02 9.611999999999999034e+01 8.016000000000001080e+01 2.207999999999999829e+01 2.203999999999999915e+01 2.112000000000000099e+01 2.639999999999999858e+01 2.639999999999999858e+01 3.388000000000000256e+01 4.488000000000000256e+01 3.960000000000000142e+01 3.960000000000000142e+01 3.960000000000000142e+01 3.644000000000001194e+01 8.328000000000000114e+01 3.475999999999999801e+01
1.751999999999999957e+01 1.319999999999999929e+01 1.319999999999999929e+01 6.120000000000005436e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 4.656000000000000938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.639999999999999680e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 8.359999999999999432e+00 1.055999999999999872e+01 1.452000000000000135e+01 2.419999999999999929e+01 2.639999999999999858e+01 2.903999999999999915e+01 3.928000000000000114e+01 4.456000000000000938e+01 5.279999999999999716e+01 5.044000000000000483e+01 5.828000000000000824e+01 5.411999999999999744e+01 6.248000000000000398e+01 7.088000000000000966e+01 8.359999999999998010e+01 8.695999999999999375e+01 7.403999999999999204e+01 6.476000000000000512e+01 6.512000000000000455e+01 1.003199999999999932e+02 1.681599999999999682e+02 8.019999999999998863e+01 8.271999999999998465e+01 8.647999999999998977e+01 8.047999999999998977e+01 7.207999999999999829e+01 6.735999999999999943e+01 1.558800000000000239e+02 1.748400000000000318e+02 6.984000000000000341e+01 1.182400000000000091e+02 3.960000000000000142e+01 4.275999999999999801e+01 9.676000000000000512e+01 5.048000000000001819e+01 8.671999999999999886e+01 3.920000000000000284e+01 3.960000000000000142e+01 3.824000000000002331e+01 3.300000000000000000e+01 7.952000000000001023e+01 4.451999999999999602e+01 3.403999999999999915e+01 3.300000000000000000e+01 6.440000000000000568e+01 3.012000000000000455e+01 3.012000000000000099e+01 3.300000000000000000e+01 1.037200000000000131e+02 5.500000000000000000e+01 6.203999999999999915e+01 5.980000000000001847e+01 1.280400000000000205e+02 1.495600000000000023e+02 5.607999999999999829e+01 5.367999999999999261e+01 4.888000000000000256e+01 7.788000000000000966e+01 9.468000000000000682e+01 1.127199999999999989e+02 5.996000000000000085e+01 5.279999999999999716e+01 4.772000000000000597e+01 3.772000000000000597e+01 3.796000000000000796e+01 2.664000000000000767e+01 2.651999999999999602e+01 2.639999999999999858e+01 2.639999999999999858e+01 2.639999999999999858e+01 2.444000000000000838e+01 1.980000000000000071e+01 1.980000000000000071e+01
6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.319999999999999929e+01 1.131999999999999851e+01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 3.920000000000005702e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+01 7.599999999999995204e+00 6.599999999999999645e+00 1.100000000000000000e+01 1.760000000000000142e+01 2.507999999999999829e+01 2.639999999999999858e+01 3.300000000000000000e+01 3.344000000000000483e+01 3.615999999999999659e+01 4.388000000000000256e+01 6.384000000000001052e+01 1.340000000000000000e+02 5.544000000000000483e+01 6.356000000000000938e+01 1.589600000000000080e+02 1.282800000000000011e+02 7.748000000000000398e+01 7.555999999999998806e+01 7.259999999999999432e+01 6.692000000000001592e+01 7.171999999999999886e+01 8.435999999999998522e+01 6.979999999999999716e+01 8.115999999999999659e+01 1.563199999999999932e+02 1.223999999999999631e+02 1.063999999999999631e+02 1.095599999999999596e+02 1.124799999999999613e+02 9.311999999999999034e+01 1.150000000000000142e+02 3.592000000000000881e+01 4.860000000000000853e+01 4.835999999999999943e+01 3.588000000000000256e+01 2.639999999999999858e+01 2.339999999999999503e+01 2.487999999999999901e+01 3.167999999999999972e+01 3.071999999999999531e+01 2.548000000000000398e+01 5.564000000000002188e+01 2.392000000000000526e+01 1.231199999999999903e+02 1.259200000000000017e+02 8.764000000000001478e+01 9.116000000000001080e+01 6.200000000000000711e+01 6.592000000000000171e+01 8.407999999999998408e+01 7.184000000000000341e+01 7.756000000000000227e+01 1.135999999999999943e+02 6.379999999999999716e+01 5.864000000000001478e+01 4.952000000000001023e+01 7.532000000000000739e+01 4.488000000000000256e+01 4.308000000000000540e+01 3.960000000000000142e+01 3.400000000000000711e+01 3.300000000000000000e+01 3.056000000000000227e+01 1.350000000000000284e+02 6.759999999999999432e+01 6.979999999999999716e+01 3.515999999999999659e+01 1.444000000000001371e+01 1.004000000000001336e+01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00
6.316000000000000369e+01 2.639999999999999858e+01 2.683999999999999631e+01 2.647999999999998266e+01 2.160000000000000142e+01 1.980000000000000071e+01 1.860000000000000497e+01 1.716000000000000014e+01 1.980000000000000071e+01 1.900000000000001066e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.039999999999999503e+01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.143999999999999950e+01 1.319999999999999929e+01 1.627999999999999758e+01 6.067999999999999972e+01 1.494800000000000182e+02 2.639999999999999858e+01 2.639999999999999858e+01 2.808000000000000895e+01 2.683999999999999631e+01 3.300000000000000000e+01 2.896000000000001506e+01 1.639999999999999858e+01 2.419999999999999929e+01 2.612000000000000810e+01 7.420000000000000284e+01 4.148000000000000398e+01 4.532000000000000739e+01 5.852000000000000313e+01 5.940000000000000568e+01 8.051999999999998181e+01 8.679999999999998295e+01 1.731999999999999886e+02 6.407999999999999829e+01 5.584000000000000341e+01 4.467999999999999972e+01 4.620000000000000284e+01 4.536000000000000654e+01 4.008000000000001251e+01 4.312000000000001165e+01 1.492399999999999807e+02 2.090799999999999841e+02 1.414800000000000182e+02 5.744000000000000483e+01 6.203999999999999915e+01 6.600000000000000000e+01 6.600000000000000000e+01 6.771999999999999886e+01 6.500000000000001421e+01 6.643999999999999773e+01 6.032000000000001450e+01 6.764000000000000057e+01 7.851999999999999602e+01 8.800000000000000000e+01 7.368000000000000682e+01 4.428000000000000824e+01 6.488000000000000966e+01 2.471999999999998110e+01 2.287999999999999901e+01 2.487999999999999901e+01 2.639999999999999858e+01 2.683999999999999631e+01 2.775999999999999801e+01 2.860000000000000142e+01 3.608000000000000540e+01 8.428000000000000114e+01 5.136000000000000654e+01 8.016000000000001080e+01 7.780000000000001137e+01 5.348000000000000398e+01 5.235999999999999943e+01 2.267600000000000193e+02 7.120000000000000284e+01 5.896000000000000796e+01 6.411999999999999034e+01 6.851999999999999602e+01 1.528799999999999955e+02 8.928000000000000114e+01 6.740000000000000568e+01 6.428000000000001535e+01 5.940000000000000568e+01 5.852000000000000313e+01 5.279999999999999716e+01 4.700000000000000000e+01 4.600000000000000000e+01 1.124399999999999977e+02 3.300000000000000000e+01 3.300000000000000000e+01 2.908000000000001961e+01 6.751999999999999602e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.800000000000000044e-01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.055999999999999872e+01 1.848000000000000043e+01 1.106800000000000068e+02 1.980000000000000071e+01 1.980000000000000071e+01 1.608000000000000185e+01 1.804000000000000270e+01 2.395999999999999730e+01 2.608000000000000185e+01 2.483999999999999986e+01 3.211999999999999744e+01 4.312000000000000455e+01 7.420000000000001705e+01 4.267999999999999972e+01 5.152000000000000313e+01 4.620000000000000284e+01 4.620000000000000284e+01 4.900000000000000711e+01 4.200000000000000711e+01 3.447999999999999687e+01 7.935999999999999943e+01 8.083999999999998920e+01 5.260000000000000142e+01 6.600000000000000000e+01 6.096000000000000796e+01 1.454400000000000261e+02 1.879600000000000080e+02 9.967999999999999261e+01 9.075999999999997669e+01 8.691999999999998749e+01 1.628400000000000034e+02 7.496000000000000796e+01 6.848000000000000398e+01 8.204000000000000625e+01 1.139600000000000080e+02 1.012399999999999949e+02 7.120000000000000284e+01 4.988000000000000256e+01 8.444000000000001194e+01 5.440000000000002700e+01 5.028000000000000114e+01 5.676000000000000512e+01 6.140000000000000568e+01 5.603999999999999204e+01 5.720000000000000284e+01 9.848000000000000398e+01 7.635999999999998522e+01 6.628000000000000114e+01 6.688000000000000966e+01 6.511999999999999034e+01 8.556000000000000227e+01 7.275999999999999091e+01 9.559999999999999432e+01 6.308000000000000540e+01 4.784000000000000341e+01 4.680000000000000426e+01 4.312000000000000455e+01 5.028000000000000824e+01 2.016000000000000014e+01 1.500000000000000533e+01 1.319999999999999929e+01 1.583999999999999986e+01 1.420000000000000462e+01 6.063999999999999346e+01 2.119999999999999929e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 5.403999999999999915e+01 1.980000000000000071e+01 1.504000000000000448e+01 1.319999999999999929e+01 7.880000000000005222e+00 3.439999999999999059e+00 0.000000000000000000e+00
1.980000000000000071e+01 1.398000000000000114e+02 2.940000000000001279e+01 9.960000000000000853e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.600000000000015188e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.719999999999999751e+00 9.240000000000000213e+00 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 2.051999999999999957e+01 2.024000000000000199e+01 2.160000000000000142e+01 1.980000000000000071e+01 1.980000000000000071e+01 2.992000000000000171e+01 3.960000000000000142e+01 5.100000000000000000e+01 5.439999999999999858e+01 1.292400000000000091e+02 5.764000000000000057e+01 5.908000000000001251e+01 5.987999999999998835e+01 9.520000000000000284e+01 9.183999999999998920e+01 6.688000000000000966e+01 1.554399999999999977e+02 1.192399999999999807e+02 8.195999999999999375e+01 7.328000000000000114e+01 6.979999999999999716e+01 1.114399999999999977e+02 1.032399999999999949e+02 8.411999999999997613e+01 8.963999999999997215e+01 8.175999999999999091e+01 8.071999999999998465e+01 1.163200000000000074e+02 1.046799999999999926e+02 6.436000000000001364e+01 6.000000000000000000e+01 4.784000000000003894e+01 4.200000000000000711e+01 5.367999999999999972e+01 6.124000000000001620e+01 8.579999999999998295e+01 6.971999999999999886e+01 7.259999999999999432e+01 7.056000000000000227e+01 6.424000000000003752e+01 8.435999999999999943e+01 4.580000000000000426e+01 4.712000000000001165e+01 1.088800000000000097e+02 2.232000000000000028e+01 1.980000000000000071e+01 1.968000000000000682e+01 4.464000000000000057e+01 5.500000000000000711e+01 2.787999999999999901e+01 2.391999999999999815e+01 2.072000000000000242e+01 5.151999999999999602e+01 6.468000000000000682e+01 4.664000000000000057e+01 2.683999999999999631e+01 2.707999999999999829e+01 2.959999999999999787e+01 2.639999999999999858e+01 2.392000000000000171e+01 1.872000000000000242e+01 1.319999999999999929e+01 7.600000000000004086e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.011999999999999922e+01 1.319999999999999929e+01 1.672000000000000242e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.760000000000000009e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 3.543999999999999062e+01 1.359999999999999787e+01 1.583999999999999986e+01 1.980000000000000071e+01 6.835999999999999943e+01 1.659999999999999076e+01 2.067999999999999972e+01 3.080000000000000071e+01 3.035999999999999943e+01 9.700000000000000000e+01 3.960000000000000142e+01 3.960000000000000142e+01 3.436000000000000654e+01 6.948000000000000398e+01 3.876000000000000512e+01 4.104000000000000625e+01 1.320399999999999920e+02 4.764000000000000767e+01 3.608000000000000540e+01 6.543999999999999773e+01 5.367999999999999972e+01 7.468000000000000682e+01 1.934400000000000261e+02 6.843999999999999773e+01 6.812000000000001876e+01 5.984000000000000341e+01 6.951999999999999602e+01 6.587999999999999545e+01 5.116000000000000369e+01 5.428000000000000824e+01 6.476000000000000512e+01 5.500000000000000711e+01 8.040000000000000568e+01 3.332000000000000028e+01 2.992000000000000171e+01 4.324000000000000909e+01 4.755999999999999517e+01 5.424000000000000199e+01 5.132000000000000028e+01 4.496000000000000796e+01 3.328000000000000114e+01 2.488000000000000256e+01 7.332000000000000739e+01 9.111999999999999034e+01 3.300000000000000000e+01 3.300000000000000000e+01 2.760000000000000142e+01 1.804000000000000625e+01 2.067999999999999972e+01 3.255999999999999517e+01 6.216000000000000369e+01 5.052000000000000313e+01 1.567199999999999989e+02 3.016000000000000369e+01 2.132000000000000384e+01 1.980000000000000071e+01 2.419999999999999929e+01 6.988000000000000966e+01 1.319999999999999929e+01 1.231999999999999851e+01 7.479999999999999538e+00 1.760000000000000142e+01 2.151999999999999957e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 2.651999999999999957e+01 2.287999999999999901e+01 2.751999999999999957e+01 5.388000000000000256e+01 2.544000000000000128e+01 1.783999999999999986e+01 8.840000000000021174e+00 6.599999999999999645e+00 5.660000000000000142e+01 8.520000000000001350e+00 2.680000000000005933e+00
1.319999999999999929e+01 1.092000000000001947e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.371999999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.959999999999999964e+00 6.599999999999999645e+00 6.599999999999999645e+00 3.960000000000000142e+01 6.599999999999999645e+00 6.599999999999999645e+00 1.187999999999999901e+01 1.319999999999999929e+01 8.703999999999999204e+01 2.024000000000000199e+01 3.255999999999999517e+01 7.220000000000000284e+01 4.400000000000000000e+01 5.500000000000000000e+01 5.940000000000000568e+01 5.860000000000000853e+01 5.252000000000001023e+01 4.971999999999999886e+01 8.164000000000000057e+01 1.064800000000000040e+02 4.664000000000000057e+01 5.196000000000002217e+01 5.175999999999999801e+01 4.928000000000000114e+01 5.764000000000000057e+01 5.276000000000001222e+01 1.808800000000000239e+02 6.971999999999999886e+01 5.767999999999999972e+01 4.644000000000001194e+01 3.340000000000000568e+01 2.767999999999999616e+01 2.627999999999999758e+01 2.683999999999999631e+01 4.267999999999999972e+01 6.731999999999999318e+01 7.431999999999999318e+01 9.392000000000000171e+01 8.927999999999998693e+01 1.023599999999999710e+02 8.620000000000000284e+01 7.388000000000000966e+01 6.680000000000001137e+01 1.180799999999999841e+02 8.335999999999999943e+01 1.384800000000000182e+02 1.341200000000000045e+02 5.940000000000000568e+01 6.176000000000000512e+01 6.188000000000000256e+01 5.808000000000000540e+01 8.784000000000000341e+01 2.792000000000000171e+01 1.951999999999999957e+01 2.932000000000000028e+01 1.991999999999999105e+01 2.551999999999999957e+01 3.448000000000000398e+01 2.592000000000000171e+01 1.980000000000000071e+01 1.244000000000000128e+01 1.120000000000000107e+01 2.180000000000000071e+01 1.303999999999999915e+01 6.599999999999999645e+00 6.599999999999999645e+00 1.011999999999999922e+01 1.319999999999999929e+01 1.319999999999999929e+01 3.923999999999999488e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.540000000000000036e+01 2.067999999999999972e+01 2.487999999999999901e+01 1.672000000000000242e+01 1.319999999999999929e+01
6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 5.760000000000020215e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.400000000000000022e-01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.760000000000000142e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.980000000000000071e+01 1.327999999999999758e+01 1.319999999999999929e+01 1.319999999999999929e+01 1.583999999999999986e+01 2.419999999999999929e+01 4.488000000000000256e+01 4.796000000000000085e+01 5.184000000000000341e+01 6.631999999999999318e+01 1.102799999999999869e+02 1.191999999999999886e+02 9.707999999999996987e+01 1.957999999999999261e+02 1.830799999999999557e+02 1.534799999999999613e+02 3.539200000000000159e+02 1.001599999999999824e+02 8.335999999999998522e+01 8.952000000000001023e+01 9.423999999999999488e+01 9.391999999999998749e+01 1.735999999999999659e+02 1.095999999999999659e+02 1.112799999999999585e+02 1.027999999999999687e+02 1.079599999999999653e+02 1.133599999999999568e+02 1.028399999999999892e+02 1.281999999999999602e+02 1.161999999999999602e+02 1.079199999999999733e+02 9.192000000000001592e+01 1.270400000000000205e+02 5.808000000000000540e+01 5.616000000000000369e+01 1.123599999999999994e+02 8.204000000000000625e+01 1.014399999999999977e+02 3.300000000000000000e+01 3.108000000000000540e+01 2.024000000000000199e+01 2.639999999999999858e+01 6.935999999999999943e+01 1.319999999999999929e+01 1.363999999999999879e+01 1.719999999999999929e+01 1.291999999999999993e+01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.055999999999999872e+01 1.363999999999999879e+01 5.403999999999999915e+01 1.848000000000000043e+01 1.792000000000000171e+01 1.319999999999999929e+01 8.240000000000007319e+00 6.599999999999999645e+00 7.639999999999996128e+00 6.599999999999999645e+00 8.800000000000000711e+00 1.319999999999999929e+01 8.928000000000000114e+01 1.936000000000000298e+01 1.319999999999999929e+01 2.319999999999999929e+01 1.187999999999999901e+01 6.599999999999999645e+00 6.599999999999999645e+00
1.319999999999999929e+01 1.319999999999999929e+01 8.560000000000002274e+00 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.600000000000036948e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.599999999999999645e+00 6.599999999999999645e+00 1.319999999999999929e+01 1.764000000000000057e+01 6.599999999999999645e+00 6.599999999999999645e+00 6.599999999999999645e+00 4.920000000000000284e+01 6.599999999999999645e+00 1.363999999999999879e+01 9.716000000000001080e+01 6.328000000000000114e+01 2.595999999999999730e+01 2.639999999999999858e+01 2.639999999999999858e+01 2.948000000000000043e+01 3.300000000000000000e+01 3.872000000000000597e+01 4.620000000000000284e+01 1.214000000000000057e+02 6.476000000000000512e+01 8.368000000000002103e+01 5.411999999999999744e+01 5.984000000000001052e+01 6.600000000000000000e+01 7.743999999999999773e+01 1.151999999999999886e+02 1.224399999999999693e+02 9.347999999999998977e+01 6.880000000000001137e+01 6.360000000000000142e+01 7.868000000000000682e+01 4.928000000000000114e+01 4.711999999999999744e+01 1.358800000000000239e+02 3.832000000000000028e+01 3.915999999999999659e+01 5.235999999999999943e+01 4.816000000000001080e+01 4.808000000000000540e+01 5.512000000000000455e+01 5.984000000000000341e+01 7.527999999999998693e+01 7.919999999999998863e+01 8.039999999999999147e+01 7.919999999999998863e+01 7.771999999999998465e+01 1.173599999999999994e+02 4.536000000000001364e+01 3.960000000000000142e+01 4.067999999999999972e+01 3.812000000000001876e+01 3.651999999999999602e+01 4.839999999999999858e+01 1.000000000000000000e+02 8.968000000000000682e+01 6.235999999999999943e+01 5.524000000000000199e+01 7.023999999999999488e+01 7.900000000000000000e+01 4.156000000000002359e+01 6.712000000000001876e+01 2.639999999999999858e+01 2.771999999999999531e+01 3.675999999999999801e+01 4.016000000000000369e+01 3.960000000000000142e+01 6.371999999999999886e+01 3.832000000000001450e+01 4.388000000000000256e+01 4.108000000000000540e+01 2.188000000000000966e+01 8.360000000000004761e+00 5.775999999999999091e+01 6.599999999999999645e+00 6.599999999999999645e+00 8.399999999999772093e-01 6.599999999999999645e+00 8.359999999999999432e+00 1.319999999999999929e+01 1.496000000000000085e+01 1.635999999999999943e+01
