,SOC,SOC_pred,SOH,Voltage_pack,currents_pack,cycle_aging,calendar_aging,power_kW,pred_power_kW
0,0.6,0.6,1.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0
1,0.585,0.585,0.9999995606080084,361.22136623228323,-33.22062624690757,3.3333333333333337e-10,4.390586582367405e-07,-12.0,-12.0
2,0.5760999960894095,0.5761,0.9999991213515723,359.81324949972964,-19.788042852505765,1.977778646797876e-10,4.390586582367405e-07,-7.119999999999998,-7.119999999999998
3,0.567849985215565,0.56785,0.9999986821095805,358.99644490404967,-18.38458317258269,1.8333357497432455e-10,4.390586582367405e-07,-6.6,-6.6
4,0.5595999634690957,0.5596,0.9999982428675885,358.20318049729855,-18.42529703627178,1.83333816588205e-10,4.390586582367405e-07,-6.6,-6.6
5,0.5595999634690957,0.5596,0.9999978038089303,357.4472822059211,0.0,0.0,4.390586582367405e-07,0.0,0.0
6,0.5447498656182679,0.54475,0.9999973644202699,357.4472822059211,-33.2356702411744,3.300021744628407e-10,4.390586582367405e-07,-11.88,-11.88
7,0.5447498656182679,0.54475,0.9999969253616117,356.06962347142485,0.0,0.0,4.390586582367405e-07,0.0,0.0
8,0.5447498656182679,0.54475,0.9999964863029535,356.06962347142485,0.0,0.0,4.390586582367405e-07,0.0,0.0
9,0.5447498656182679,0.54475,0.9999960472442952,356.06962347142485,0.0,0.0,4.390586582367405e-07,0.0,0.0
10,0.5447498656182679,0.54475,0.999995608185637,356.06962347142485,0.0,0.0,4.390586582367405e-07,0.0,0.0
11,0.5447498656182679,0.54475,0.9999951691269788,356.06962347142485,0.0,0.0,4.390586582367405e-07,0.0,0.0
12,0.536499626458345,0.5365,0.999994729884982,356.06962347142485,-18.535700786982915,1.8333864799828477e-10,4.390586582367405e-07,-6.6,-6.6
13,0.5363996230324072,0.5363999999999999,0.9999942908241014,355.3015351173342,-0.22516086223399215,2.2222983541736054e-12,4.390586582367405e-07,-0.08000000000008001,-0.08000000000008001
14,0.5281492932899622,0.5281499999999999,0.9999938515821025,355.2891885638793,-18.57641665562067,1.8334066094322175e-10,4.390586582367405e-07,-6.6,-6.6
15,0.5198989128207303,0.5198999999999999,0.9999934123401025,354.5300416862851,-18.616193901672734,1.833417882051537e-10,4.390586582367405e-07,-6.6,-6.6
16,0.5116484780004398,0.5116499999999999,0.9999929730981013,353.7719044374899,-18.65608861872239,1.8334299600645597e-10,4.390586582367405e-07,-6.6,-6.6
17,0.5033979852047458,0.5034,0.9999925338560988,353.0488274574042,-18.694298031045857,1.8334428434875576e-10,4.390586582367405e-07,-6.6,-6.6
