,Control_current,battery_voltage,station_net_grid_load_kW,station_total_load_kW,station_solar_load_ev,station_solar_grid,station_solar_battery,battery_power,average_cost_per_interval
0,0.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-33.22062624690758,358.0202936453527,-17.934976185162338,12.010000000000003,0.0,0.0,0.0,-11.893658364000363,9421.076031769884
2,-19.71090490649849,356.2179658565311,-22.814976185162344,7.129999999999998,0.0,0.0,0.0,-7.021378450984412,9421.076031769884
3,-18.271344435799165,354.53136475702706,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.47776467876959,9421.076031769884
4,-18.271344435799165,352.8332976316598,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.4467387094468975,9421.076031769884
5,-16.056636019338658,351.40987875452527,-24.134976185162344,5.809999999999998,0.0,0.0,0.0,-5.642460516761341,9421.076031769884
6,-32.8884199844385,348.3637564474258,-18.05497618516234,11.89,0.0,0.0,0.0,-11.457133529399586,9421.076031769884
7,165.01418548444497,365.7674216486522,-29.93497618516234,0.01,0.0,0.0,0.0,60.356813160097886,9421.076031769884
8,0.0,363.87896491985225,-29.93497618516234,0.01,0.0,0.0,0.0,0.0,9421.076031769884
9,0.0,363.8669465614741,-29.93497618516234,0.01,0.0,0.0,0.0,0.0,9421.076031769884
10,0.0,363.86691601615547,-29.93497618516234,0.01,0.0,0.0,0.0,0.0,9421.076031769884
11,-12.180896290532777,362.70568754590397,-25.534976185162343,4.41,0.0,0.0,0.0,-4.418080363983042,9421.076031769884
12,-18.271344435799165,360.8621511048491,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.593436656680102,9421.076031769884
13,-18.271344435799165,359.08286423512965,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.5609266934333625,9421.076031769884
14,-18.271344435799165,357.3881868702939,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.529962659592897,9421.076031769884
15,-18.271344435799165,355.6934352570649,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.498997269134462,9421.076031769884
16,-18.271344435799165,353.99732992518597,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.468007144416307,9421.076031769884
17,-18.271344435799165,352.3178630815118,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.437321027247032,9421.076031769884
18,-124.90955468837248,340.07406804297995,15.185023814837663,45.13,0.0,0.0,0.0,-42.47850040031191,9421.076031769884
19,-18.271344435799165,342.2885844847814,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.254072623563583,9421.076031769884
20,-18.271344435799165,341.2040375739435,-23.33497618516234,6.609999999999999,0.0,0.0,0.0,-6.234256493398881,9421.076031769884
21,-13.103691464051803,340.49637671399574,-25.201642851829007,6.609999999999999,1.866666666666667,0.0,0.0,-4.461759465087753,9421.076031769884
