,SOC,SOC_pred,SOH,Voltage_pack,currents_pack,cycle_aging,calendar_aging,power_kW,pred_power_kW
0,0.6,0.6,1.0,361.22136623228323,0.0,0.0,0.0,0.0,0.0
1,0.6,0.6,0.9999999980834516,361.22136623228323,0.0,0.0,1.9165483099666444e-09,0.0,0.0
2,0.5609220758440218,0.5609220759189167,0.9999999163099211,357.42276009579234,-19.71090490649849,7.991559617971329e-08,1.8579342759241846e-09,-7.045126035666386,-7.119999999999999
3,0.5246981544226705,0.5246981575291483,0.999999841408645,353.9860219578757,-18.271344435799165,7.315498621966333e-08,1.746289977892063e-09,-6.467800532650713,-6.6000000000000005
4,0.48847423028810094,0.4884742391393798,0.9999997680340821,350.59325191352247,-18.271344435799165,7.173365498416941e-08,1.64090789543731e-09,-6.405810062578873,-6.6000000000000005
5,0.48847423028810094,0.4884742391393798,0.9999997664381215,351.07311909353666,0.0,0.0,1.5959606222750358e-09,0.0,0.0
6,0.42327116195756675,0.4232711860377968,0.9999996610553338,344.49053961114953,-32.8884199844385,1.0388099445903043e-07,1.5017932951582878e-09,-11.329749547397332,-11.880000000000003
7,0.9000001375045144,0.9000000000000001,0.9999990186448718,395.57419786641134,240.46201376253572,6.402219989738475e-07,2.1884629977795315e-09,95.12056821145704,86.86001713826924
8,0.9000001375045144,0.9000000000000001,0.9999990157703103,388.95460746919076,0.0,0.0,2.8745616069670132e-09,0.0,0.0
9,0.9000001375045144,0.9000000000000001,0.9999990129984322,388.9195750867444,0.0,0.0,2.771878077237488e-09,0.0,0.0
10,0.9000001375045144,0.9000000000000001,0.999999010227096,388.9194860500183,0.0,0.0,2.771336139488474e-09,0.0,0.0
11,0.9000001375045144,0.9000000000000001,0.9999990074557613,388.9194858237266,0.0,0.0,2.77133476212389e-09,0.0,0.0
12,0.8637761831608688,0.8637760816102342,0.9999988403700458,385.95957732949637,-18.271344435799165,1.6436005328109382e-07,2.725662169527197e-09,-7.052000375682691,-6.6000000000000005
13,0.8275522227647109,0.8275521632204654,0.9999986847140184,384.31734496325123,-18.271344435799165,1.5300137812967765e-07,2.654649268644222e-09,-7.021994582475409,-6.6000000000000005
14,0.7913282567300678,0.7913282448306966,0.9999985399270266,381.26835763292087,-18.271344435799165,1.422047299538892e-07,2.582261845174793e-09,-6.966285484782555,-6.6000000000000005
15,0.755104285450658,0.7551043264409281,0.9999984100157051,377.2764205636277,-18.271344435799165,1.2743770395390777e-07,2.473617524700138e-09,-6.893347427623465,-6.6000000000000005
16,0.7188803094653367,0.7188804080511595,0.9999982950079309,373.2129410391762,-18.271344435799165,1.1265845498145485e-07,2.349319178020765e-09,-6.819102193624394,-6.6000000000000005
17,0.6826563293139694,0.6826564896613909,0.9999981919899547,369.67348644997054,-18.271344435799165,1.00785973488174e-07,2.23200281961248e-09,-6.754431599710148,-6.6000000000000005
18,0.43501600313135547,0.43501661121497415,0.9999978963155237,346.5818029942889,-124.90955468837248,2.938533574017818e-07,1.8210735534910795e-09,-43.29137867510987,-45.120000000000005
