,Month,Day,Hour,GHI,Temperature
0,1.0,1.0,0.0,0.0,10.4
1,1.0,1.0,0.0,0.0,10.4
2,1.0,1.0,0.0,0.0,10.4
3,1.0,1.0,0.0,0.0,10.4
4,1.0,1.0,1.0,0.0,10.3
5,1.0,1.0,1.0,0.0,10.3
6,1.0,1.0,1.0,0.0,10.2
7,1.0,1.0,1.0,0.0,10.2
8,1.0,1.0,2.0,0.0,10.1
9,1.0,1.0,2.0,0.0,10.1
10,1.0,1.0,2.0,0.0,9.9
11,1.0,1.0,2.0,0.0,9.9
12,1.0,1.0,3.0,0.0,9.8
13,1.0,1.0,3.0,0.0,9.8
14,1.0,1.0,3.0,0.0,9.7
15,1.0,1.0,3.0,0.0,9.7
16,1.0,1.0,4.0,0.0,9.5
17,1.0,1.0,4.0,0.0,9.5
18,1.0,1.0,4.0,0.0,9.4
19,1.0,1.0,4.0,0.0,9.4
20,1.0,1.0,5.0,0.0,9.3
21,1.0,1.0,5.0,0.0,9.3
22,1.0,1.0,5.0,0.0,9.3
23,1.0,1.0,5.0,0.0,9.3
24,1.0,1.0,6.0,0.0,9.2
25,1.0,1.0,6.0,0.0,9.2
26,1.0,1.0,6.0,0.0,9.1
27,1.0,1.0,6.0,0.0,9.1
28,1.0,1.0,7.0,0.0,9.0
29,1.0,1.0,7.0,0.0,9.0
30,1.0,1.0,7.0,9.0,9.6
31,1.0,1.0,7.0,9.0,9.6
32,1.0,1.0,8.0,49.0,10.1
33,1.0,1.0,8.0,49.0,10.1
34,1.0,1.0,8.0,103.0,11.0
35,1.0,1.0,8.0,103.0,11.0
36,1.0,1.0,9.0,150.0,11.9
37,1.0,1.0,9.0,150.0,11.9
38,1.0,1.0,9.0,218.0,13.0
39,1.0,1.0,9.0,218.0,13.0
40,1.0,1.0,10.0,290.0,14.2
41,1.0,1.0,10.0,290.0,14.2
42,1.0,1.0,10.0,334.0,15.1
43,1.0,1.0,10.0,334.0,15.1
44,1.0,1.0,11.0,380.0,16.1
45,1.0,1.0,11.0,380.0,16.1
46,1.0,1.0,11.0,418.0,16.8
47,1.0,1.0,11.0,418.0,16.8
48,1.0,1.0,12.0,424.0,17.6
49,1.0,1.0,12.0,424.0,17.6
50,1.0,1.0,12.0,415.0,18.1
51,1.0,1.0,12.0,415.0,18.1
52,1.0,1.0,13.0,418.0,18.5
53,1.0,1.0,13.0,418.0,18.5
54,1.0,1.0,13.0,374.0,18.6
55,1.0,1.0,13.0,374.0,18.6
56,1.0,1.0,14.0,338.0,18.7
57,1.0,1.0,14.0,338.0,18.7
58,1.0,1.0,14.0,300.0,18.3
59,1.0,1.0,14.0,300.0,18.3
60,1.0,1.0,15.0,246.0,17.900000000000002
61,1.0,1.0,15.0,246.0,17.900000000000002
62,1.0,1.0,15.0,181.0,17.900000000000002
63,1.0,1.0,15.0,181.0,17.900000000000002
64,1.0,1.0,16.0,98.0,15.6
65,1.0,1.0,16.0,98.0,15.6
66,1.0,1.0,16.0,40.0,14.7
67,1.0,1.0,16.0,40.0,14.7
68,1.0,1.0,17.0,5.0,13.8
69,1.0,1.0,17.0,5.0,13.8
70,1.0,1.0,17.0,0.0,13.3
71,1.0,1.0,17.0,0.0,13.3
72,1.0,1.0,18.0,0.0,12.8
73,1.0,1.0,18.0,0.0,12.8
74,1.0,1.0,18.0,0.0,12.6
75,1.0,1.0,18.0,0.0,12.6
76,1.0,1.0,19.0,0.0,12.4
77,1.0,1.0,19.0,0.0,12.4
78,1.0,1.0,19.0,0.0,12.4
79,1.0,1.0,19.0,0.0,12.4
80,1.0,1.0,20.0,0.0,12.3
81,1.0,1.0,20.0,0.0,12.3
82,1.0,1.0,20.0,0.0,12.3
83,1.0,1.0,20.0,0.0,12.3
84,1.0,1.0,21.0,0.0,12.3
85,1.0,1.0,21.0,0.0,12.3
86,1.0,1.0,21.0,0.0,12.3
87,1.0,1.0,21.0,0.0,12.3
88,1.0,1.0,22.0,0.0,12.4
89,1.0,1.0,22.0,0.0,12.4
90,1.0,1.0,22.0,0.0,12.4
91,1.0,1.0,22.0,0.0,12.4
92,1.0,1.0,23.0,0.0,12.4
93,1.0,1.0,23.0,0.0,12.4
94,1.0,1.0,23.0,0.0,12.3
95,1.0,1.0,23.0,0.0,12.3
96,1.0,2.0,0.0,0.0,12.1
97,1.0,2.0,0.0,0.0,12.1
98,1.0,2.0,0.0,0.0,12.1
99,1.0,2.0,0.0,0.0,12.1
100,1.0,2.0,1.0,0.0,12.1
101,1.0,2.0,1.0,0.0,12.1
102,1.0,2.0,1.0,0.0,12.0
103,1.0,2.0,1.0,0.0,12.0
104,1.0,2.0,2.0,0.0,11.9
105,1.0,2.0,2.0,0.0,11.9
106,1.0,2.0,2.0,0.0,11.6
107,1.0,2.0,2.0,0.0,11.6
108,1.0,2.0,3.0,0.0,11.3
109,1.0,2.0,3.0,0.0,11.3
110,1.0,2.0,3.0,0.0,11.1
111,1.0,2.0,3.0,0.0,11.1
112,1.0,2.0,4.0,0.0,10.8
113,1.0,2.0,4.0,0.0,10.8
114,1.0,2.0,4.0,0.0,10.6
115,1.0,2.0,4.0,0.0,10.6
116,1.0,2.0,5.0,0.0,10.4
117,1.0,2.0,5.0,0.0,10.4
118,1.0,2.0,5.0,0.0,10.2
119,1.0,2.0,5.0,0.0,10.2
120,1.0,2.0,6.0,0.0,10.0
121,1.0,2.0,6.0,0.0,10.0
122,1.0,2.0,6.0,0.0,10.0
123,1.0,2.0,6.0,0.0,10.0
124,1.0,2.0,7.0,0.0,9.9
125,1.0,2.0,7.0,0.0,9.9
126,1.0,2.0,7.0,5.0,10.9
127,1.0,2.0,7.0,5.0,10.9
128,1.0,2.0,8.0,29.0,11.9
129,1.0,2.0,8.0,29.0,11.9
130,1.0,2.0,8.0,58.0,13.0
131,1.0,2.0,8.0,58.0,13.0
132,1.0,2.0,9.0,96.0,14.1
133,1.0,2.0,9.0,96.0,14.1
134,1.0,2.0,9.0,135.0,15.0
135,1.0,2.0,9.0,135.0,15.0
136,1.0,2.0,10.0,202.0,16.0
137,1.0,2.0,10.0,202.0,16.0
138,1.0,2.0,10.0,251.0,17.1
139,1.0,2.0,10.0,251.0,17.1
140,1.0,2.0,11.0,266.0,18.3
141,1.0,2.0,11.0,266.0,18.3
142,1.0,2.0,11.0,156.0,18.9
143,1.0,2.0,11.0,156.0,18.9
144,1.0,2.0,12.0,131.0,19.5
145,1.0,2.0,12.0,131.0,19.5
146,1.0,2.0,12.0,133.0,19.700000000000003
147,1.0,2.0,12.0,133.0,19.700000000000003
148,1.0,2.0,13.0,122.0,20.0
149,1.0,2.0,13.0,122.0,20.0
150,1.0,2.0,13.0,154.0,19.8
151,1.0,2.0,13.0,154.0,19.8
152,1.0,2.0,14.0,144.0,19.700000000000003
153,1.0,2.0,14.0,144.0,19.700000000000003
154,1.0,2.0,14.0,177.0,19.0
155,1.0,2.0,14.0,177.0,19.0
156,1.0,2.0,15.0,127.0,18.4
157,1.0,2.0,15.0,127.0,18.4
158,1.0,2.0,15.0,95.0,18.4
159,1.0,2.0,15.0,95.0,18.4
160,1.0,2.0,16.0,60.0,15.7
161,1.0,2.0,16.0,60.0,15.7
162,1.0,2.0,16.0,24.0,14.8
163,1.0,2.0,16.0,24.0,14.8
164,1.0,2.0,17.0,3.0,13.8
165,1.0,2.0,17.0,3.0,13.8
166,1.0,2.0,17.0,0.0,13.3
167,1.0,2.0,17.0,0.0,13.3
168,1.0,2.0,18.0,0.0,12.8
169,1.0,2.0,18.0,0.0,12.8
170,1.0,2.0,18.0,0.0,12.4
171,1.0,2.0,18.0,0.0,12.4
172,1.0,2.0,19.0,0.0,12.0
173,1.0,2.0,19.0,0.0,12.0
174,1.0,2.0,19.0,0.0,11.8
175,1.0,2.0,19.0,0.0,11.8
176,1.0,2.0,20.0,0.0,11.5
177,1.0,2.0,20.0,0.0,11.5
178,1.0,2.0,20.0,0.0,11.3
179,1.0,2.0,20.0,0.0,11.3
180,1.0,2.0,21.0,0.0,11.1
181,1.0,2.0,21.0,0.0,11.1
182,1.0,2.0,21.0,0.0,11.0
183,1.0,2.0,21.0,0.0,11.0
184,1.0,2.0,22.0,0.0,10.8
185,1.0,2.0,22.0,0.0,10.8
186,1.0,2.0,22.0,0.0,10.7
187,1.0,2.0,22.0,0.0,10.7
188,1.0,2.0,23.0,0.0,10.5
189,1.0,2.0,23.0,0.0,10.5
190,1.0,2.0,23.0,0.0,10.2
191,1.0,2.0,23.0,0.0,10.2
192,1.0,3.0,0.0,0.0,9.9
193,1.0,3.0,0.0,0.0,9.9
194,1.0,3.0,0.0,0.0,9.9
195,1.0,3.0,0.0,0.0,9.9
196,1.0,3.0,1.0,0.0,10.0
197,1.0,3.0,1.0,0.0,10.0
198,1.0,3.0,1.0,0.0,10.0
199,1.0,3.0,1.0,0.0,10.0
200,1.0,3.0,2.0,0.0,10.0
201,1.0,3.0,2.0,0.0,10.0
202,1.0,3.0,2.0,0.0,9.9
203,1.0,3.0,2.0,0.0,9.9
204,1.0,3.0,3.0,0.0,9.8
205,1.0,3.0,3.0,0.0,9.8
206,1.0,3.0,3.0,0.0,9.8
207,1.0,3.0,3.0,0.0,9.8
208,1.0,3.0,4.0,0.0,9.8
209,1.0,3.0,4.0,0.0,9.8
210,1.0,3.0,4.0,0.0,9.8
211,1.0,3.0,4.0,0.0,9.8
212,1.0,3.0,5.0,0.0,9.8
213,1.0,3.0,5.0,0.0,9.8
214,1.0,3.0,5.0,0.0,9.9
215,1.0,3.0,5.0,0.0,9.9
216,1.0,3.0,6.0,0.0,10.0
217,1.0,3.0,6.0,0.0,10.0
218,1.0,3.0,6.0,0.0,10.1
219,1.0,3.0,6.0,0.0,10.1
220,1.0,3.0,7.0,0.0,10.3
221,1.0,3.0,7.0,0.0,10.3
222,1.0,3.0,7.0,2.0,10.9
223,1.0,3.0,7.0,2.0,10.9
224,1.0,3.0,8.0,10.0,11.6
225,1.0,3.0,8.0,10.0,11.6
226,1.0,3.0,8.0,16.0,12.3
227,1.0,3.0,8.0,16.0,12.3
228,1.0,3.0,9.0,20.0,13.1
229,1.0,3.0,9.0,20.0,13.1
230,1.0,3.0,9.0,38.0,13.6
231,1.0,3.0,9.0,38.0,13.6
232,1.0,3.0,10.0,32.0,14.0
233,1.0,3.0,10.0,32.0,14.0
234,1.0,3.0,10.0,30.0,14.4
235,1.0,3.0,10.0,30.0,14.4
236,1.0,3.0,11.0,33.0,14.8
237,1.0,3.0,11.0,33.0,14.8
238,1.0,3.0,11.0,34.0,15.0
239,1.0,3.0,11.0,34.0,15.0
240,1.0,3.0,12.0,27.0,15.1
241,1.0,3.0,12.0,27.0,15.1
242,1.0,3.0,12.0,46.0,15.0
243,1.0,3.0,12.0,46.0,15.0
244,1.0,3.0,13.0,48.0,14.9
245,1.0,3.0,13.0,48.0,14.9
246,1.0,3.0,13.0,68.0,14.9
247,1.0,3.0,13.0,68.0,14.9
248,1.0,3.0,14.0,30.0,15.0
249,1.0,3.0,14.0,30.0,15.0
250,1.0,3.0,14.0,19.0,14.9
251,1.0,3.0,14.0,19.0,14.9
252,1.0,3.0,15.0,65.0,14.9
253,1.0,3.0,15.0,65.0,14.9
254,1.0,3.0,15.0,60.0,14.9
255,1.0,3.0,15.0,60.0,14.9
256,1.0,3.0,16.0,39.0,13.6
257,1.0,3.0,16.0,39.0,13.6
258,1.0,3.0,16.0,22.0,13.1
259,1.0,3.0,16.0,22.0,13.1
260,1.0,3.0,17.0,2.0,12.7
261,1.0,3.0,17.0,2.0,12.7
262,1.0,3.0,17.0,0.0,13.2
263,1.0,3.0,17.0,0.0,13.2
264,1.0,3.0,18.0,0.0,13.7
265,1.0,3.0,18.0,0.0,13.7
266,1.0,3.0,18.0,0.0,13.6
267,1.0,3.0,18.0,0.0,13.6
268,1.0,3.0,19.0,0.0,13.5
269,1.0,3.0,19.0,0.0,13.5
270,1.0,3.0,19.0,0.0,12.9
271,1.0,3.0,19.0,0.0,12.9
272,1.0,3.0,20.0,0.0,12.3
273,1.0,3.0,20.0,0.0,12.3
274,1.0,3.0,20.0,0.0,12.3
275,1.0,3.0,20.0,0.0,12.3
276,1.0,3.0,21.0,0.0,12.2
277,1.0,3.0,21.0,0.0,12.2
278,1.0,3.0,21.0,0.0,12.6
279,1.0,3.0,21.0,0.0,12.6
280,1.0,3.0,22.0,0.0,13.0
281,1.0,3.0,22.0,0.0,13.0
282,1.0,3.0,22.0,0.0,13.1
283,1.0,3.0,22.0,0.0,13.1
284,1.0,3.0,23.0,0.0,13.2
285,1.0,3.0,23.0,0.0,13.2
286,1.0,3.0,23.0,0.0,13.1
287,1.0,3.0,23.0,0.0,13.1
288,1.0,4.0,0.0,0.0,12.9
289,1.0,4.0,0.0,0.0,12.9
290,1.0,4.0,0.0,0.0,12.8
291,1.0,4.0,0.0,0.0,12.8
292,1.0,4.0,1.0,0.0,12.7
293,1.0,4.0,1.0,0.0,12.7
294,1.0,4.0,1.0,0.0,12.7
295,1.0,4.0,1.0,0.0,12.7
296,1.0,4.0,2.0,0.0,12.6
297,1.0,4.0,2.0,0.0,12.6
298,1.0,4.0,2.0,0.0,12.6
299,1.0,4.0,2.0,0.0,12.6
300,1.0,4.0,3.0,0.0,12.6
301,1.0,4.0,3.0,0.0,12.6
302,1.0,4.0,3.0,0.0,12.5
303,1.0,4.0,3.0,0.0,12.5
304,1.0,4.0,4.0,0.0,12.4
305,1.0,4.0,4.0,0.0,12.4
306,1.0,4.0,4.0,0.0,12.3
307,1.0,4.0,4.0,0.0,12.3
308,1.0,4.0,5.0,0.0,12.1
309,1.0,4.0,5.0,0.0,12.1
310,1.0,4.0,5.0,0.0,12.0
311,1.0,4.0,5.0,0.0,12.0
312,1.0,4.0,6.0,0.0,12.0
313,1.0,4.0,6.0,0.0,12.0
314,1.0,4.0,6.0,0.0,12.1
315,1.0,4.0,6.0,0.0,12.1
316,1.0,4.0,7.0,0.0,12.2
317,1.0,4.0,7.0,0.0,12.2
318,1.0,4.0,7.0,7.0,13.2
319,1.0,4.0,7.0,7.0,13.2
320,1.0,4.0,8.0,42.0,14.2
321,1.0,4.0,8.0,42.0,14.2
322,1.0,4.0,8.0,93.0,15.2
323,1.0,4.0,8.0,93.0,15.2
324,1.0,4.0,9.0,135.0,16.2
325,1.0,4.0,9.0,135.0,16.2
326,1.0,4.0,9.0,207.0,17.400000000000002
327,1.0,4.0,9.0,207.0,17.400000000000002
328,1.0,4.0,10.0,239.0,18.6
329,1.0,4.0,10.0,239.0,18.6
330,1.0,4.0,10.0,327.0,19.5
331,1.0,4.0,10.0,327.0,19.5
332,1.0,4.0,11.0,286.0,20.3
333,1.0,4.0,11.0,286.0,20.3
334,1.0,4.0,11.0,476.0,20.700000000000003
335,1.0,4.0,11.0,476.0,20.700000000000003
336,1.0,4.0,12.0,424.0,21.0
337,1.0,4.0,12.0,424.0,21.0
338,1.0,4.0,12.0,284.0,21.0
339,1.0,4.0,12.0,284.0,21.0
340,1.0,4.0,13.0,235.0,21.0
341,1.0,4.0,13.0,235.0,21.0
342,1.0,4.0,13.0,216.0,20.700000000000003
343,1.0,4.0,13.0,216.0,20.700000000000003
344,1.0,4.0,14.0,230.0,20.5
345,1.0,4.0,14.0,230.0,20.5
346,1.0,4.0,14.0,296.0,20.0
347,1.0,4.0,14.0,296.0,20.0
348,1.0,4.0,15.0,279.0,19.5
349,1.0,4.0,15.0,279.0,19.5
350,1.0,4.0,15.0,202.0,19.5
351,1.0,4.0,15.0,202.0,19.5
352,1.0,4.0,16.0,113.0,17.2
353,1.0,4.0,16.0,113.0,17.2
354,1.0,4.0,16.0,56.0,16.0
355,1.0,4.0,16.0,56.0,16.0
356,1.0,4.0,17.0,7.0,14.8
357,1.0,4.0,17.0,7.0,14.8
358,1.0,4.0,17.0,0.0,14.5
359,1.0,4.0,17.0,0.0,14.5
360,1.0,4.0,18.0,0.0,14.2
361,1.0,4.0,18.0,0.0,14.2
362,1.0,4.0,18.0,0.0,14.1
363,1.0,4.0,18.0,0.0,14.1
364,1.0,4.0,19.0,0.0,14.0
365,1.0,4.0,19.0,0.0,14.0
366,1.0,4.0,19.0,0.0,14.2
367,1.0,4.0,19.0,0.0,14.2
368,1.0,4.0,20.0,0.0,14.4
369,1.0,4.0,20.0,0.0,14.4
370,1.0,4.0,20.0,0.0,14.5
371,1.0,4.0,20.0,0.0,14.5
372,1.0,4.0,21.0,0.0,14.6
373,1.0,4.0,21.0,0.0,14.6
374,1.0,4.0,21.0,0.0,14.6
375,1.0,4.0,21.0,0.0,14.6
376,1.0,4.0,22.0,0.0,14.6
377,1.0,4.0,22.0,0.0,14.6
378,1.0,4.0,22.0,0.0,14.6
379,1.0,4.0,22.0,0.0,14.6
380,1.0,4.0,23.0,0.0,14.6
381,1.0,4.0,23.0,0.0,14.6
382,1.0,4.0,23.0,0.0,14.4
383,1.0,4.0,23.0,0.0,14.4
384,1.0,5.0,0.0,0.0,14.3
385,1.0,5.0,0.0,0.0,14.3
386,1.0,5.0,0.0,0.0,14.2
387,1.0,5.0,0.0,0.0,14.2
388,1.0,5.0,1.0,0.0,14.1
389,1.0,5.0,1.0,0.0,14.1
390,1.0,5.0,1.0,0.0,14.1
391,1.0,5.0,1.0,0.0,14.1
392,1.0,5.0,2.0,0.0,14.1
393,1.0,5.0,2.0,0.0,14.1
394,1.0,5.0,2.0,0.0,14.1
395,1.0,5.0,2.0,0.0,14.1
396,1.0,5.0,3.0,0.0,14.0
397,1.0,5.0,3.0,0.0,14.0
398,1.0,5.0,3.0,0.0,14.0
399,1.0,5.0,3.0,0.0,14.0
400,1.0,5.0,4.0,0.0,14.0
401,1.0,5.0,4.0,0.0,14.0
402,1.0,5.0,4.0,0.0,14.1
403,1.0,5.0,4.0,0.0,14.1
404,1.0,5.0,5.0,0.0,14.2
405,1.0,5.0,5.0,0.0,14.2
406,1.0,5.0,5.0,0.0,14.2
407,1.0,5.0,5.0,0.0,14.2
408,1.0,5.0,6.0,0.0,14.3
409,1.0,5.0,6.0,0.0,14.3
410,1.0,5.0,6.0,0.0,14.3
411,1.0,5.0,6.0,0.0,14.3
412,1.0,5.0,7.0,0.0,14.3
413,1.0,5.0,7.0,0.0,14.3
414,1.0,5.0,7.0,4.0,14.9
415,1.0,5.0,7.0,4.0,14.9
416,1.0,5.0,8.0,21.0,15.5
417,1.0,5.0,8.0,21.0,15.5
418,1.0,5.0,8.0,40.0,16.0
419,1.0,5.0,8.0,40.0,16.0
420,1.0,5.0,9.0,48.0,16.5
421,1.0,5.0,9.0,48.0,16.5
422,1.0,5.0,9.0,15.0,16.8
423,1.0,5.0,9.0,15.0,16.8
424,1.0,5.0,10.0,61.0,17.1
425,1.0,5.0,10.0,61.0,17.1
426,1.0,5.0,10.0,104.0,17.3
427,1.0,5.0,10.0,104.0,17.3
428,1.0,5.0,11.0,157.0,17.5
429,1.0,5.0,11.0,157.0,17.5
430,1.0,5.0,11.0,189.0,17.7
431,1.0,5.0,11.0,189.0,17.7
432,1.0,5.0,12.0,226.0,17.8
433,1.0,5.0,12.0,226.0,17.8
434,1.0,5.0,12.0,167.0,17.8
435,1.0,5.0,12.0,167.0,17.8
436,1.0,5.0,13.0,208.0,17.8
437,1.0,5.0,13.0,208.0,17.8
438,1.0,5.0,13.0,185.0,17.6
439,1.0,5.0,13.0,185.0,17.6
440,1.0,5.0,14.0,80.0,17.400000000000002
441,1.0,5.0,14.0,80.0,17.400000000000002
442,1.0,5.0,14.0,45.0,17.0
443,1.0,5.0,14.0,45.0,17.0
444,1.0,5.0,15.0,99.0,16.7
445,1.0,5.0,15.0,99.0,16.7
446,1.0,5.0,15.0,120.0,16.7
447,1.0,5.0,15.0,120.0,16.7
448,1.0,5.0,16.0,72.0,15.4
449,1.0,5.0,16.0,72.0,15.4
450,1.0,5.0,16.0,29.0,14.9
451,1.0,5.0,16.0,29.0,14.9
452,1.0,5.0,17.0,6.0,14.4
453,1.0,5.0,17.0,6.0,14.4
454,1.0,5.0,17.0,0.0,14.2
455,1.0,5.0,17.0,0.0,14.2
456,1.0,5.0,18.0,0.0,14.0
457,1.0,5.0,18.0,0.0,14.0
458,1.0,5.0,18.0,0.0,13.7
459,1.0,5.0,18.0,0.0,13.7
460,1.0,5.0,19.0,0.0,13.5
461,1.0,5.0,19.0,0.0,13.5
462,1.0,5.0,19.0,0.0,13.2
463,1.0,5.0,19.0,0.0,13.2
464,1.0,5.0,20.0,0.0,13.0
465,1.0,5.0,20.0,0.0,13.0
466,1.0,5.0,20.0,0.0,12.7
467,1.0,5.0,20.0,0.0,12.7
468,1.0,5.0,21.0,0.0,12.5
469,1.0,5.0,21.0,0.0,12.5
470,1.0,5.0,21.0,0.0,12.3
471,1.0,5.0,21.0,0.0,12.3
472,1.0,5.0,22.0,0.0,12.2
473,1.0,5.0,22.0,0.0,12.2
474,1.0,5.0,22.0,0.0,12.0
475,1.0,5.0,22.0,0.0,12.0
476,1.0,5.0,23.0,0.0,11.8
477,1.0,5.0,23.0,0.0,11.8
478,1.0,5.0,23.0,0.0,11.7
479,1.0,5.0,23.0,0.0,11.7
480,1.0,6.0,0.0,0.0,11.5
481,1.0,6.0,0.0,0.0,11.5
482,1.0,6.0,0.0,0.0,11.4
483,1.0,6.0,0.0,0.0,11.4
484,1.0,6.0,1.0,0.0,11.3
485,1.0,6.0,1.0,0.0,11.3
486,1.0,6.0,1.0,0.0,11.2
487,1.0,6.0,1.0,0.0,11.2
488,1.0,6.0,2.0,0.0,11.1
489,1.0,6.0,2.0,0.0,11.1
490,1.0,6.0,2.0,0.0,11.0
491,1.0,6.0,2.0,0.0,11.0
492,1.0,6.0,3.0,0.0,10.8
493,1.0,6.0,3.0,0.0,10.8
494,1.0,6.0,3.0,0.0,10.7
495,1.0,6.0,3.0,0.0,10.7
496,1.0,6.0,4.0,0.0,10.6
497,1.0,6.0,4.0,0.0,10.6
498,1.0,6.0,4.0,0.0,10.5
499,1.0,6.0,4.0,0.0,10.5
500,1.0,6.0,5.0,0.0,10.3
501,1.0,6.0,5.0,0.0,10.3
502,1.0,6.0,5.0,0.0,10.3
503,1.0,6.0,5.0,0.0,10.3
504,1.0,6.0,6.0,0.0,10.3
505,1.0,6.0,6.0,0.0,10.3
506,1.0,6.0,6.0,0.0,10.2
507,1.0,6.0,6.0,0.0,10.2
508,1.0,6.0,7.0,0.0,10.1
509,1.0,6.0,7.0,0.0,10.1
510,1.0,6.0,7.0,9.0,10.9
511,1.0,6.0,7.0,9.0,10.9
512,1.0,6.0,8.0,50.0,11.7
513,1.0,6.0,8.0,50.0,11.7
514,1.0,6.0,8.0,138.0,12.4
515,1.0,6.0,8.0,138.0,12.4
516,1.0,6.0,9.0,233.0,13.1
517,1.0,6.0,9.0,233.0,13.1
518,1.0,6.0,9.0,308.0,13.8
519,1.0,6.0,9.0,308.0,13.8
520,1.0,6.0,10.0,374.0,14.5
521,1.0,6.0,10.0,374.0,14.5
522,1.0,6.0,10.0,431.0,15.3
523,1.0,6.0,10.0,431.0,15.3
524,1.0,6.0,11.0,462.0,16.2
525,1.0,6.0,11.0,462.0,16.2
526,1.0,6.0,11.0,466.0,16.6
527,1.0,6.0,11.0,466.0,16.6
528,1.0,6.0,12.0,440.0,17.1
529,1.0,6.0,12.0,440.0,17.1
530,1.0,6.0,12.0,434.0,17.1
531,1.0,6.0,12.0,434.0,17.1
532,1.0,6.0,13.0,450.0,17.2
533,1.0,6.0,13.0,450.0,17.2
534,1.0,6.0,13.0,417.0,17.1
535,1.0,6.0,13.0,417.0,17.1
536,1.0,6.0,14.0,354.0,17.0
537,1.0,6.0,14.0,354.0,17.0
538,1.0,6.0,14.0,335.0,16.6
539,1.0,6.0,14.0,335.0,16.6
540,1.0,6.0,15.0,276.0,16.2
541,1.0,6.0,15.0,276.0,16.2
542,1.0,6.0,15.0,198.0,16.2
543,1.0,6.0,15.0,198.0,16.2
544,1.0,6.0,16.0,144.0,13.4
545,1.0,6.0,16.0,144.0,13.4
546,1.0,6.0,16.0,65.0,12.3
547,1.0,6.0,16.0,65.0,12.3
548,1.0,6.0,17.0,7.0,11.1
549,1.0,6.0,17.0,7.0,11.1
550,1.0,6.0,17.0,0.0,10.7
551,1.0,6.0,17.0,0.0,10.7
552,1.0,6.0,18.0,0.0,10.3
553,1.0,6.0,18.0,0.0,10.3
554,1.0,6.0,18.0,0.0,10.1
555,1.0,6.0,18.0,0.0,10.1
556,1.0,6.0,19.0,0.0,9.9
557,1.0,6.0,19.0,0.0,9.9
558,1.0,6.0,19.0,0.0,9.8
559,1.0,6.0,19.0,0.0,9.8
560,1.0,6.0,20.0,0.0,9.7
561,1.0,6.0,20.0,0.0,9.7
562,1.0,6.0,20.0,0.0,9.8
563,1.0,6.0,20.0,0.0,9.8
564,1.0,6.0,21.0,0.0,9.8
565,1.0,6.0,21.0,0.0,9.8
566,1.0,6.0,21.0,0.0,9.5
567,1.0,6.0,21.0,0.0,9.5
568,1.0,6.0,22.0,0.0,9.1
569,1.0,6.0,22.0,0.0,9.1
570,1.0,6.0,22.0,0.0,8.8
571,1.0,6.0,22.0,0.0,8.8
572,1.0,6.0,23.0,0.0,8.5
573,1.0,6.0,23.0,0.0,8.5
574,1.0,6.0,23.0,0.0,8.700000000000001
575,1.0,6.0,23.0,0.0,8.700000000000001
576,1.0,7.0,0.0,0.0,8.9
577,1.0,7.0,0.0,0.0,8.9
578,1.0,7.0,0.0,0.0,8.8
579,1.0,7.0,0.0,0.0,8.8
580,1.0,7.0,1.0,0.0,8.700000000000001
581,1.0,7.0,1.0,0.0,8.700000000000001
582,1.0,7.0,1.0,0.0,8.4
583,1.0,7.0,1.0,0.0,8.4
584,1.0,7.0,2.0,0.0,8.1
585,1.0,7.0,2.0,0.0,8.1
586,1.0,7.0,2.0,0.0,7.800000000000001
587,1.0,7.0,2.0,0.0,7.800000000000001
588,1.0,7.0,3.0,0.0,7.5
589,1.0,7.0,3.0,0.0,7.5
590,1.0,7.0,3.0,0.0,7.4
591,1.0,7.0,3.0,0.0,7.4
592,1.0,7.0,4.0,0.0,7.300000000000001
593,1.0,7.0,4.0,0.0,7.300000000000001
594,1.0,7.0,4.0,0.0,7.300000000000001
595,1.0,7.0,4.0,0.0,7.300000000000001
596,1.0,7.0,5.0,0.0,7.300000000000001
597,1.0,7.0,5.0,0.0,7.300000000000001
598,1.0,7.0,5.0,0.0,7.1000000000000005
599,1.0,7.0,5.0,0.0,7.1000000000000005
600,1.0,7.0,6.0,0.0,6.9
601,1.0,7.0,6.0,0.0,6.9
602,1.0,7.0,6.0,0.0,6.800000000000001
603,1.0,7.0,6.0,0.0,6.800000000000001
604,1.0,7.0,7.0,0.0,6.800000000000001
605,1.0,7.0,7.0,0.0,6.800000000000001
606,1.0,7.0,7.0,5.0,7.800000000000001
607,1.0,7.0,7.0,5.0,7.800000000000001
608,1.0,7.0,8.0,58.0,8.700000000000001
609,1.0,7.0,8.0,58.0,8.700000000000001
610,1.0,7.0,8.0,100.0,9.3
611,1.0,7.0,8.0,100.0,9.3
612,1.0,7.0,9.0,53.0,9.8
613,1.0,7.0,9.0,53.0,9.8
614,1.0,7.0,9.0,88.0,10.7
615,1.0,7.0,9.0,88.0,10.7
616,1.0,7.0,10.0,80.0,11.5
617,1.0,7.0,10.0,80.0,11.5
618,1.0,7.0,10.0,80.0,12.5
619,1.0,7.0,10.0,80.0,12.5
620,1.0,7.0,11.0,126.0,13.4
621,1.0,7.0,11.0,126.0,13.4
622,1.0,7.0,11.0,182.0,14.0
623,1.0,7.0,11.0,182.0,14.0
624,1.0,7.0,12.0,171.0,14.7
625,1.0,7.0,12.0,171.0,14.7
626,1.0,7.0,12.0,167.0,15.1
627,1.0,7.0,12.0,167.0,15.1
