1.000000000000000000e+00
9.998618662549270120e-01
9.995855987376213170e-01
9.993093321030107612e-01
9.990330645585451252e-01
9.987567958733657436e-01
9.984805273783053936e-01
9.982042579054902776e-01
9.979279876857791720e-01
9.976517177648265289e-01
9.973754488895282266e-01
9.970991817524603729e-01
9.968229140721955872e-01
9.965466443549417797e-01
9.962703748821266636e-01
9.959941058438691597e-01
9.957178365611730753e-01
9.954415678488338637e-01
9.951652987155168439e-01
9.948890278982891466e-01
9.946127571761207431e-01
9.943364859107554077e-01
9.940602144416912367e-01
9.937839451454151263e-01
9.935076765960350054e-01
9.932314085219523525e-01
9.929551403392301578e-01
9.926788707034559511e-01
9.924026003751055258e-01
9.921263293677587969e-01
9.918500589443488558e-01
9.915737888332772920e-01
9.912975179753097388e-01
9.910212470358625847e-01
9.907449771963894314e-01
9.904687082939312992e-01
9.901924397717110082e-01
9.899161707877732752e-01
9.896398999841253818e-01
9.893636290310983128e-01
9.890873596261828826e-01
9.888110907237246394e-01
9.885348210064709429e-01
9.882585504608416560e-01
9.879822787473386825e-01
9.877060073054343414e-01
9.874297367462251396e-01
9.871534672055104487e-01
9.868771986018105569e-01
9.866009296178728238e-01
9.863246596697603508e-01
9.860483886352537919e-01
9.857721176822267228e-01
9.854958472316569518e-01
9.852195763872693135e-01
9.849433058552199416e-01
9.846670359478472134e-01
9.843907666108313581e-01
9.841144973281352737e-01
9.838382273664427746e-01
9.835619570924121202e-01
9.832856864517233175e-01
9.830094160283133764e-01
9.827331463517994248e-01
9.824568763765270107e-01
9.821806049617824996e-01
9.819043329631012007e-01
9.816280612088584823e-01
9.813517898348537161e-01
9.810755180262913377e-01
9.807992470596843537e-01
9.805229766634343536e-01
9.802467057375671144e-01
9.799704349882389920e-01
9.796941641031116088e-01
9.794178921723298847e-01
9.791416194131726813e-01
9.788653478626287985e-01
9.785890761491259360e-01
9.783128039603256054e-01
9.780365325591610093e-01
9.777602617147733710e-01
9.774839908432259028e-01
9.772077187630650030e-01
9.769314465471048425e-01
9.766551757162971192e-01
9.763789052793072631e-01
9.761026337830831512e-01
9.758263624769780709e-01
9.755500905190365168e-01
9.752738184524555320e-01
9.749975454895993821e-01
9.747212720514458750e-01
9.744450011391586619e-01
9.741687294663955443e-01
9.738924570874762932e-01
9.736161855505124363e-01
9.733399145703255373e-01
9.730636429111423347e-01
9.727873703692638818e-01
9.725110978273855400e-01
